A,DATE,AMOUNT,B,C,D,E,F,G,RRN,H,TXNID
S75960940,01-09-2024 00:00:00,666.02,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,228444523363,01-09-2024 00:00:00,cbe3be555a8fe47cfc19d8d7
S75960940,01-09-2024 00:00:00,968.69,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,278170336002,01-09-2024 00:00:00,91ad9ae3ab0386fce568b8ab
S75960940,01-09-2024 00:00:00,854.66,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,228202073511,01-09-2024 00:00:00,fc4c0982559fdc348ac7fadd
S75960940,01-09-2024 00:00:00,377.21,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,675459372971,01-09-2024 00:00:00,fee25fdb4ee1c1d4bde0757c
S75960940,01-09-2024 00:00:00,383.14,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,590143605083,01-09-2024 00:00:00,e0cd1092dbd45b6e1fde641d
S75960940,01-09-2024 00:00:00,529.23,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,601169222573,01-09-2024 00:00:00,f67aa4db66cd8424de012e03
S75960940,01-09-2024 00:00:00,986.35,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,496633291414,01-09-2024 00:00:00,ef46108dcf2dcdaf411ceeb4
S75960940,01-09-2024 00:00:00,114.50,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,165641298979,01-09-2024 00:00:00,f72fce06bc37c83726d0d9df
S75960940,01-09-2024 00:00:00,685.66,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,928972740912,01-09-2024 00:00:00,9adabe558fb5e0d76c0eefe5
S75960940,01-09-2024 00:00:00,692.10,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,195339388133,01-09-2024 00:00:00,dd7f69db8f0412b143498ce5
S75960940,01-09-2024 00:00:00,232.30,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,485378212948,01-09-2024 00:00:00,c6ce1bbff5acef6adaa43e75
S75960940,01-09-2024 00:00:00,516.05,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,318637530313,01-09-2024 00:00:00,e52ce8a125b4fa432c7729fc
S75960940,01-09-2024 00:00:00,931.79,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,337573567294,01-09-2024 00:00:00,3e2b4e815a49c1ada43ac43c
S75960940,01-09-2024 00:00:00,583.46,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,909252183256,01-09-2024 00:00:00,dc47b1f48ba7ffeb43cae5eb
S75960940,01-09-2024 00:00:00,272.00,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,039835444884,01-09-2024 00:00:00,3d13d23cd02d08aae8afad58
S75960940,01-09-2024 00:00:00,410.56,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,259817345643,01-09-2024 00:00:00,facdfecdc051fe1a2fbe5ed6
S75960940,01-09-2024 00:00:00,265.48,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,419237203046,01-09-2024 00:00:00,8f46f1fb8bef4dc71b2eb86e
S75960940,01-09-2024 00:00:00,542.26,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,004258216034,01-09-2024 00:00:00,dfa5cce074ada37300d7fb09
S75960940,01-09-2024 00:00:00,884.09,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,526931260416,01-09-2024 00:00:00,1a7cfad2d9cb532d9e83b357
S75960940,01-09-2024 00:00:00,595.96,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,442454395234,01-09-2024 00:00:00,48ebbcac63bae56ce9f0740d
S75960940,01-09-2024 00:00:00,547.99,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,799622581408,01-09-2024 00:00:00,1f68d3cdcf32b7ed4bfcc95a
S75960940,01-09-2024 00:00:00,669.27,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,989936924335,01-09-2024 00:00:00,bc7d37a24f23a5ca7f9c517a
S75960940,01-09-2024 00:00:00,398.02,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,038656365968,01-09-2024 00:00:00,7c32dbcbb1643bfaecdb0d1e
S75960940,01-09-2024 00:00:00,686.54,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,740636409756,01-09-2024 00:00:00,89c6a1a908bafb6cdc53c8ea
S75960940,01-09-2024 00:00:00,537.18,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,733469039987,01-09-2024 00:00:00,92236cf9fefdd4dfa9cf91eb
S75960940,01-09-2024 00:00:00,740.07,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,549251465828,01-09-2024 00:00:00,a13fe1da9dc8b4cf40c1bf7e
S75960940,01-09-2024 00:00:00,187.08,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,755021077257,01-09-2024 00:00:00,9b9b3fb0af8bf173ad5abdcc
S75960940,01-09-2024 00:00:00,633.87,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,193128473093,01-09-2024 00:00:00,9e3989675447b3d6a0916bb7
S75960940,01-09-2024 00:00:00,492.31,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,738716882430,01-09-2024 00:00:00,7d05cba2c2acdcefab1a466e
S75960940,01-09-2024 00:00:00,646.67,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,639384073469,01-09-2024 00:00:00,7b713755a21ddebb8afb2fc6
S75960940,01-09-2024 00:00:00,536.95,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,686099319336,01-09-2024 00:00:00,4016aefdf5e6c7cecaaefafc
S75960940,01-09-2024 00:00:00,991.16,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,602311373061,01-09-2024 00:00:00,b925b0b9875d6eeba5ffc6e1
S75960940,01-09-2024 00:00:00,37.52,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,775943525974,01-09-2024 00:00:00,efbca4b5dcb4df179bfc9ec7
S75960940,01-09-2024 00:00:00,516.08,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,240674623764,01-09-2024 00:00:00,f8626feb9ee22ef2833ab10b
S75960940,01-09-2024 00:00:00,343.91,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,659123248118,01-09-2024 00:00:00,d7aa306ebbce50f7519e6502
S75960940,01-09-2024 00:00:00,555.91,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,886691941125,01-09-2024 00:00:00,6900cce9f00dba3d86d80eb4
S75960940,01-09-2024 00:00:00,840.59,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,943337987296,01-09-2024 00:00:00,90a7cfd2e1619bec400adad0
S75960940,01-09-2024 00:00:00,668.40,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,424081630025,01-09-2024 00:00:00,f3fe24db563bd7eb2bfd2c65
S75960940,01-09-2024 00:00:00,864.71,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,766024910612,01-09-2024 00:00:00,b0bb8daec3bbac2d3d7fb2ca
S75960940,01-09-2024 00:00:00,742.65,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,500916177302,01-09-2024 00:00:00,2fdfe96b3ad8c80bef8c6b7e
S75960940,01-09-2024 00:00:00,924.72,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,330282148317,01-09-2024 00:00:00,fe5ecdcec2cdaadcc1ab17a2
S75960940,01-09-2024 00:00:00,39.67,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,070638152777,01-09-2024 00:00:00,fedac6f7cd1f05d2b1edc1d1
S75960940,01-09-2024 00:00:00,148.71,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,542652931409,01-09-2024 00:00:00,c604d6be830cd665be73ddd6
S75960940,01-09-2024 00:00:00,82.70,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,639186142321,01-09-2024 00:00:00,9c90db3f2aa2a42d6a18e5f5
S75960940,01-09-2024 00:00:00,447.14,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,598881417430,01-09-2024 00:00:00,b0bdfc3d234ffcf9c7aa1eeb
S75960940,01-09-2024 00:00:00,844.50,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,721033701911,01-09-2024 00:00:00,dc193cce35ad3a9be2dd8769
S75960940,01-09-2024 00:00:00,584.36,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,564467066590,01-09-2024 00:00:00,9aae8618b6327be0accccfbb
S75960940,01-09-2024 00:00:00,956.21,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,736348078828,01-09-2024 00:00:00,db2af49f97c9a6c66a463c4e
S75960940,01-09-2024 00:00:00,742.96,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,487605375471,01-09-2024 00:00:00,abfdc1dac107922dedf8287c
S75960940,01-09-2024 00:00:00,947.33,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,756536186282,01-09-2024 00:00:00,8113f1a7c6dcff94660dc6ed
S75960940,01-09-2024 00:00:00,39.36,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,570795653457,01-09-2024 00:00:00,e9a3e1ff97c2fc7a519eeecd
S75960940,01-09-2024 00:00:00,758.65,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,502213258701,01-09-2024 00:00:00,3fad4b60b930cb143656fc63
S75960940,01-09-2024 00:00:00,267.35,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,170070380123,01-09-2024 00:00:00,dfdbd2faff3c4d095f410a12
S75960940,01-09-2024 00:00:00,292.88,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,517478721575,01-09-2024 00:00:00,fca44c7acc1603c97edb5e3e
S75960940,01-09-2024 00:00:00,998.42,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,481997696227,01-09-2024 00:00:00,4eed3f3be8a6d02ee6295bcf
S75960940,01-09-2024 00:00:00,791.33,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,384715244517,01-09-2024 00:00:00,3073cd9a705775aa583b8124
S75960940,01-09-2024 00:00:00,718.24,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,416515882114,01-09-2024 00:00:00,bdb24a4b4fa8afdf6cb1b2e2
S75960940,01-09-2024 00:00:00,657.53,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,777608480626,01-09-2024 00:00:00,dde87cfecb3a8adbd4caf24b
S75960940,01-09-2024 00:00:00,282.49,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,545768512306,01-09-2024 00:00:00,f687a7a38ce63ec655cc0b80
S75960940,01-09-2024 00:00:00,323.84,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,036390340171,01-09-2024 00:00:00,d81da0fb828daf9b679ac5aa
S75960940,01-09-2024 00:00:00,281.40,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,640741834881,01-09-2024 00:00:00,f6ac452d2d55a3fd8bcdc751
S75960940,01-09-2024 00:00:00,681.29,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,048076261454,01-09-2024 00:00:00,2fde0dd4addc207732db794c
S75960940,01-09-2024 00:00:00,111.26,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,430996893825,01-09-2024 00:00:00,e26fe45f71493d2cb0ebae69
S75960940,01-09-2024 00:00:00,265.16,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,154350015870,01-09-2024 00:00:00,2cfc9f139bc3645599a0c2bc
S75960940,01-09-2024 00:00:00,255.11,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,368994670826,01-09-2024 00:00:00,3eb62a78ffcc8443991ca604
S75960940,01-09-2024 00:00:00,14.18,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,330517978220,01-09-2024 00:00:00,e5f99dbe8fc61fd4b0b419dc
S75960940,01-09-2024 00:00:00,716.05,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,755884967309,01-09-2024 00:00:00,cd01d7fcecadcd6ca5f22c73
S75960940,01-09-2024 00:00:00,976.73,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,096367855369,01-09-2024 00:00:00,3b14944ed98eb79a4da97c63
S75960940,01-09-2024 00:00:00,659.99,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,735411188192,01-09-2024 00:00:00,584aa30d0ceca37ba3eab7ea
S75960940,01-09-2024 00:00:00,284.95,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,893294830789,01-09-2024 00:00:00,aa99126cddff7ada8a214a67
S75960940,01-09-2024 00:00:00,142.78,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,549942744835,01-09-2024 00:00:00,cb2fba1abcdc1cad36c3346b
S75960940,01-09-2024 00:00:00,137.56,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,152791620736,01-09-2024 00:00:00,9f3b04b15ed0ccfd7e075e79
S75960940,01-09-2024 00:00:00,491.69,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,077998315070,01-09-2024 00:00:00,f36c2c63746bc0ebfef50acc
S75960940,01-09-2024 00:00:00,272.78,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,418100416624,01-09-2024 00:00:00,5b2f5cc72ed95cef06095cad
S75960940,01-09-2024 00:00:00,939.54,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,644040776701,01-09-2024 00:00:00,16802ad44f092bbbaff5454b
S75960940,01-09-2024 00:00:00,256.84,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,628450006229,01-09-2024 00:00:00,bcbd0cdacaeba9fd41c122bd
S75960940,01-09-2024 00:00:00,501.64,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,966154412379,01-09-2024 00:00:00,f2e2b86ccf8dbb4638f367d3
S75960940,01-09-2024 00:00:00,262.15,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,704850307951,01-09-2024 00:00:00,5a936bbaac7c86eb0ead3ce7
S75960940,01-09-2024 00:00:00,386.77,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,571264924986,01-09-2024 00:00:00,cccfd4a16d5c6a4edb50c192
S75960940,01-09-2024 00:00:00,386.88,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,392858372371,01-09-2024 00:00:00,cdad1cc00effc934d79b1a9a
S75960940,01-09-2024 00:00:00,507.41,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,571432332287,01-09-2024 00:00:00,0496edbe888aa30ddf778f2d
S75960940,01-09-2024 00:00:00,126.28,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,833568664817,01-09-2024 00:00:00,ba7c1a1c63fda0eff7ce9072
S75960940,01-09-2024 00:00:00,807.14,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,161130750089,01-09-2024 00:00:00,afb0c80ee2d7f93d46a4e48d
S75960940,01-09-2024 00:00:00,931.27,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,908981705789,01-09-2024 00:00:00,fe41ae65df3e0d890b1a7c55
S75960940,01-09-2024 00:00:00,528.22,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,965138058748,01-09-2024 00:00:00,bc49deda5fb1b763baed56e5
S75960940,01-09-2024 00:00:00,979.55,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,849465560585,01-09-2024 00:00:00,80e7455d1fecdd7b29fcd3db
S75960940,01-09-2024 00:00:00,700.35,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,223541587796,01-09-2024 00:00:00,ae10cb6cdce7fcdfbad6d2bd
S75960940,01-09-2024 00:00:00,76.87,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,470766062971,01-09-2024 00:00:00,654e71e2ebcfc32dee41cdea
S75960940,01-09-2024 00:00:00,34.60,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,657428808196,01-09-2024 00:00:00,869ac8ab1dc5b29adce55ee9
S75960940,01-09-2024 00:00:00,481.05,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,514607674160,01-09-2024 00:00:00,a12bdfeb559f9e0df9a28268
S75960940,01-09-2024 00:00:00,143.73,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,237094724356,01-09-2024 00:00:00,a3099effa03cbfddd0b5da9d
S75960940,01-09-2024 00:00:00,713.35,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,990891771694,01-09-2024 00:00:00,49f61de1ec4aeb1a0b8dbb56
S75960940,01-09-2024 00:00:00,94.34,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,190445000522,01-09-2024 00:00:00,05fcfd5e2cfb5ccee9a0ea63
S75960940,01-09-2024 00:00:00,861.87,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,506025567901,01-09-2024 00:00:00,bf208ed8c767c024efb23eac
S75960940,01-09-2024 00:00:00,662.44,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,802671696120,01-09-2024 00:00:00,54bfd7cf6e04ebfbe1f9faf5
S75960940,01-09-2024 00:00:00,633.14,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,556099627051,01-09-2024 00:00:00,acd8a0c2a902b5185f9aa11d
S75960940,01-09-2024 00:00:00,89.96,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,623879803980,01-09-2024 00:00:00,560bae6c6fdf7ec530b7c57a
S75960940,01-09-2024 00:00:00,931.33,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,518039037859,01-09-2024 00:00:00,6312f1d6bf3e83dbdafbf5d9
S75960940,01-09-2024 00:00:00,497.78,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,069291482617,01-09-2024 00:00:00,f1fa4cf56b5a5c568ed3cef0
S75960940,01-09-2024 00:00:00,365.16,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,319432859767,01-09-2024 00:00:00,e9eeb1fdffb30aa3ff2fc51b
S75960940,01-09-2024 00:00:00,608.25,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,534209162320,01-09-2024 00:00:00,cbebedf2ecdcccfadaf5836a
S75960940,01-09-2024 00:00:00,619.37,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,084608205996,01-09-2024 00:00:00,57db60a81cbff4ac7ac43fff
S75960940,01-09-2024 00:00:00,277.46,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,664094510488,01-09-2024 00:00:00,8e8bcf3ff5cfe4caf7aaced3
S75960940,01-09-2024 00:00:00,887.62,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,127282546053,01-09-2024 00:00:00,1037367949dc1da2ff7ce19d
S75960940,01-09-2024 00:00:00,631.00,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,888234996286,01-09-2024 00:00:00,c66cb7860ebf6a8860cc7ce7
S75960940,01-09-2024 00:00:00,604.19,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,500014809875,01-09-2024 00:00:00,a0ac0bbb2ee9d0fd6ddbbdae
S75960940,01-09-2024 00:00:00,908.61,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,674074058095,01-09-2024 00:00:00,6e5ebbec5eb6a38ade2ec5cd
S75960940,01-09-2024 00:00:00,573.54,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,577969323989,01-09-2024 00:00:00,84ffef4b7fafae4b0a857b0d
S75960940,01-09-2024 00:00:00,824.36,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,425754907229,01-09-2024 00:00:00,adc8ca48c6ea337cba7edfbe
S75960940,01-09-2024 00:00:00,93.38,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,858637764931,01-09-2024 00:00:00,fceeaf648760a9d86a04bac1
S75960940,01-09-2024 00:00:00,221.21,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,301072373126,01-09-2024 00:00:00,c9da39a72ace0b0ed5f04d48
S75960940,01-09-2024 00:00:00,754.97,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,038451041369,01-09-2024 00:00:00,9f4ce06fcc0b593fa0fac4bd
S75960940,01-09-2024 00:00:00,922.71,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,800759282223,01-09-2024 00:00:00,8ebeb7c8a18fa39cada43eee
S75960940,01-09-2024 00:00:00,827.98,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,786237064598,01-09-2024 00:00:00,0be924fbb1ff21dc2bf208b7
S75960940,01-09-2024 00:00:00,635.55,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,006590843273,01-09-2024 00:00:00,214edb6f804fe36ae7ee625a
S75960940,01-09-2024 00:00:00,368.31,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,555004254947,01-09-2024 00:00:00,61edcef438da958a4abaf59a
S75960940,01-09-2024 00:00:00,920.60,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,544916442929,01-09-2024 00:00:00,cb91510dfceb5fccfac6cf6e
S75960940,01-09-2024 00:00:00,598.85,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,689767998365,01-09-2024 00:00:00,aceaacf8fc7f1b68ff0b7351
S75960940,01-09-2024 00:00:00,291.94,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,658828756363,01-09-2024 00:00:00,d4da6c2bb0d11716fd7a7e4b
S75960940,01-09-2024 00:00:00,472.97,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,769438471814,01-09-2024 00:00:00,eaae8f67e6ff59e2318a21fe
S75960940,01-09-2024 00:00:00,67.94,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,492244544121,01-09-2024 00:00:00,ebe79becc4169ae7a3ca2d3b
S75960940,01-09-2024 00:00:00,546.49,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,664161709380,01-09-2024 00:00:00,ff3dfe8489c5dfaa4c3ea4b3
S75960940,01-09-2024 00:00:00,702.39,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,244885772015,01-09-2024 00:00:00,6aae93fcfb83b863ef9e7764
S75960940,01-09-2024 00:00:00,657.24,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,978865766157,01-09-2024 00:00:00,e4ef9629e6902ff2bf5e8dea
S75960940,01-09-2024 00:00:00,52.06,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,829867720401,01-09-2024 00:00:00,bc1ca7da86a05a8b474d6fed
S75960940,01-09-2024 00:00:00,656.85,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,178655613486,01-09-2024 00:00:00,fbd7d1bedad8c655ea6131ab
S75960940,01-09-2024 00:00:00,367.13,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,046011886529,01-09-2024 00:00:00,f7ca62beec86fbf2b754b1e0
S75960940,01-09-2024 00:00:00,623.48,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,095422320651,01-09-2024 00:00:00,4966faffeeeab34b9a30fade
S75960940,01-09-2024 00:00:00,765.99,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,999973727224,01-09-2024 00:00:00,fead68e1bf44cdffa3be35ac
S75960940,01-09-2024 00:00:00,716.73,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,774947033504,01-09-2024 00:00:00,c6bff2e161eafb8be68f6014
S75960940,01-09-2024 00:00:00,79.08,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,450952136911,01-09-2024 00:00:00,af15a1a1f2924eb7a8ba2a21
S75960940,01-09-2024 00:00:00,980.83,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,307098881878,01-09-2024 00:00:00,4b296a6d2aa1bb3b3ae7cc72
S75960940,01-09-2024 00:00:00,216.64,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,728506367947,01-09-2024 00:00:00,ec7053dcb0f52ac7b377b02f
S75960940,01-09-2024 00:00:00,248.16,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,670006446252,01-09-2024 00:00:00,4ef3b7ffede79db022b1199c
S75960940,01-09-2024 00:00:00,548.73,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,979459332664,01-09-2024 00:00:00,fcbad17abfe3cf45d17b7bfa
S75960940,01-09-2024 00:00:00,87.66,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,252564889219,01-09-2024 00:00:00,6d0c11a7a77bf79e73ff1cfd
S75960940,01-09-2024 00:00:00,81.50,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,800020201870,01-09-2024 00:00:00,dc2de87f9ceaf9cdda18befe
S75960940,01-09-2024 00:00:00,431.68,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,307870260330,01-09-2024 00:00:00,f66fc0eebbf31e369deba80a
S75960940,01-09-2024 00:00:00,67.92,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,621430099495,01-09-2024 00:00:00,cda2a9eeee05f90b2a1ef77d
S75960940,01-09-2024 00:00:00,408.37,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,855964901464,01-09-2024 00:00:00,3cb5804efedabbfe17bfabcc
S75960940,01-09-2024 00:00:00,840.23,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,981437491363,01-09-2024 00:00:00,aa05f09c837caf49aeabca7c
S75960940,01-09-2024 00:00:00,925.96,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,382176713807,01-09-2024 00:00:00,6bedf506ec3d7ac92a620c1c
S75960940,01-09-2024 00:00:00,559.89,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,141741241232,01-09-2024 00:00:00,47df5d270aaddec57cb1bbdf
S75960940,01-09-2024 00:00:00,836.84,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,352639823179,01-09-2024 00:00:00,c406aecaa42da846adae8afd
S75960940,01-09-2024 00:00:00,531.13,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,748871212763,01-09-2024 00:00:00,5e7a1ad0f0a2bfcd0cb6af4e
S75960940,01-09-2024 00:00:00,230.43,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,353653691944,01-09-2024 00:00:00,e16e4ecdccb2afcc3ef653a1
S75960940,01-09-2024 00:00:00,383.12,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,096207459804,01-09-2024 00:00:00,bec774ef77eafc7cb71c7ec7
S75960940,01-09-2024 00:00:00,810.79,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,192952469916,01-09-2024 00:00:00,ec14fc64ecc938d52e18ffbc
S75960940,01-09-2024 00:00:00,540.54,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,382911081954,01-09-2024 00:00:00,39c0d3afc5e469ae93bbd1b5
S75960940,01-09-2024 00:00:00,694.28,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,455156411593,01-09-2024 00:00:00,c052a3449fe2cdff9ee3960c
S75960940,01-09-2024 00:00:00,661.59,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,416912553215,01-09-2024 00:00:00,2c1e9f7f27dc1d7b7fdedbc9
S75960940,01-09-2024 00:00:00,720.21,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,668149943499,01-09-2024 00:00:00,c0992d8a9fa24bdaaf7b3a4a
S75960940,01-09-2024 00:00:00,619.86,01-09-2024 00:00:00,,2001,2650,20012207843065,27111001182650,252915517659,01-09-2024 00:00:00,1bba5dd01f4e03b0b1dbc3ae
