Txnuid,Uid,Adjdate,Adjtype,Remitter,Beneficiery,Response,Txndate,Txntime,RRN,Terminalid,Ben_Mobile_No,Rem_Mobile_No,Chbref,Txnamount,Adjamount,Rem/PayeePSP_Fee,Ben_Fee,Ben_FeeSW,Adjfee,Npcifee,Remfeetax,Benfeetax,Npcitax,Adjref,Bankadjref,Adjproof,Compensation amount,time,Penalty,SHDT73,SHDT74,SHDT75,SHDT76,SHDT77,Transaction_Type,Transaction Indicator,Beneficiary Account number,Remitter Account number,Aadhar Number,Mobile Number,Payer PSP,Payee PSP,UPI Transaction ID,Virtual Address,Dispute Flag,Reason Code,MCC,Originating Channel
3366451348,5260858851,30-07-2024,Wrong Credit Chargeback Acceptance,SBL,INB,RR,30-07-2024,NaN:NaN:NaN,538331028372,159332,9930631001697,7490112142490,,933.69,933.69,0,0,0,0,0,0,0,0,SBL/INB/Wrong Credit Chargeback Acceptance/5260858851,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9069571939530959683,9309027832012122800,,93419295807625,INB,INB,d75b423b7262deece84c9abb,,PR2C,108,8319,IDIR
0748932691,3939730709,30-07-2024,Chargeback Raise,SBL,UOB,RB,30-07-2024,NaN:NaN:NaN,149243443443,159332,9450127355783,7715103249254,,205.24,205.24,0,0,0,0,0,0,0,0,SBL/UOB/Chargeback Raise/3939730709,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9041623783271342892,9314225507485599904,,93631068238121,UOB,UOB,0c06cf03ea7ffd617daf5fe5,,RRC,108,3874,UMOB
4756051172,0924093236,30-07-2024,Response to Complaint,SBL,YOM,RR,30-07-2024,NaN:NaN:NaN,890897745115,159332,9847402756624,7009647328149,,579.74,579.74,0,0,0,0,0,0,0,0,SBL/YOM/Response to Complaint/0924093236,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9007571495888244591,9312163252578574098,,93349047143235,YOM,YOM,cea1ea12ea5f6c7e97e9aaea,,PBRB,U008,3447,IDIR
5949640197,8413218613,30-07-2024,RET,KMB,HDF,RR,30-07-2024,NaN:NaN:NaN,250755015055,159332,9013919966232,7141970916387,,254.31,254.31,0,0,0,0,0,0,0,0,KMB/HDF/RET/8413218613,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9095998679314996669,9319958801188870195,,93970760791478,HDF,HDF,ebffbe13ecf3da2b8faab292,,TCC,102,1696,IDIR
2122909563,8854723860,30-07-2024,Response to Complaint,BOB,FIB,RB,30-07-2024,NaN:NaN:NaN,893118219431,159332,9145179332094,7286753385404,,969.38,969.38,0,0,0,0,0,0,0,0,BOB/FIB/Response to Complaint/8854723860,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9064373282077566518,9331372317024455020,,93108016964942,FIB,FIB,1d5ebfbd2ba9cfbfbadaba49,,PBRB,104,4328,UMOB
2630535518,9965729992,30-07-2024,Wrong Credit Chargeback Acceptance,BOI,INB,0,30-07-2024,NaN:NaN:NaN,567875668136,159332,9386822899768,7211830788762,,37.84,37.84,0,0,0,0,0,0,0,0,BOI/INB/Wrong Credit Chargeback Acceptance/9965729992,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9035201334498954108,9307420480473793890,,93249464718128,INB,INB,80e317fff66efc6da3f03ffc,,RRC,108,4569,IDIR
0511850792,0957062298,30-07-2024,Complaint Raise,SBL,PNB,0,30-07-2024,NaN:NaN:NaN,358438919171,159332,9104087919934,7885060656047,,404.57,404.57,0,0,0,0,0,0,0,0,SBL/PNB/Complaint Raise/0957062298,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9001984565243733629,9342556975899310762,,93784350349448,PNB,PNB,0fdf92e75ccdd243bdceac65,,DRC,102,3554,IDIR
5235234010,2248385194,30-07-2024,Wrong credit Representment,YJU,INB,RR,30-07-2024,NaN:NaN:NaN,677519451670,159332,9571081689064,7303882198566,,709.91,709.91,0,0,0,0,0,0,0,0,YJU/INB/Wrong credit Representment/2248385194,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9061055762627220272,9316381393139696672,,93704580438795,INB,INB,657ba8dba69cfdd4536aebbe,,RRC,109,3788,IDIR
7727108332,8872569142,30-07-2024,Re-presentment Raise,SBL,SIB,R9,30-07-2024,NaN:NaN:NaN,012437350913,159332,9724859716837,7872844294872,,533.10,533.10,0,0,0,0,0,0,0,0,SBL/SIB/Re-presentment Raise/8872569142,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9046352464366672439,9359028573402143485,,93186898563355,SIB,SIB,4ffa3ab53bde1e0ecd2efce2,,DRC,U010,6215,UMOB
7536335208,1804335409,30-07-2024,Response to Complaint,AXB,BOM,R9,30-07-2024,NaN:NaN:NaN,513266170773,159332,9272102910917,7627652324305,,287.95,287.95,0,0,0,0,0,0,0,0,AXB/BOM/Response to Complaint/1804335409,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9091305772606869066,9331843642553769102,,93970458876376,BOM,BOM,8a656ca3a8d47c8fdcacce8f,,PBRB,501,0127,UMOB
2516626584,9415791755,30-07-2024,TCC,SBL,KMB,RR,30-07-2024,NaN:NaN:NaN,761241515697,159332,9846648749093,7774508962859,,141.83,141.83,0,0,0,0,0,0,0,0,SBL/KMB/TCC/9415791755,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9032896133928914288,9334370993250400876,,93665499144491,KMB,KMB,9ef9bea9d1e033932adb71c9,,RRC,501,5728,IDIR
3037181888,4920945054,30-07-2024,Wrong credit Representment,SBL,FBL,R9,30-07-2024,NaN:NaN:NaN,521877936738,159332,9020387062079,7478807720420,,629.41,629.41,0,0,0,0,0,0,0,0,SBL/FBL/Wrong credit Representment/4920945054,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9043056691494270724,9397068519708644479,,93651087446056,FBL,FBL,e6da826bd4d92a97cdacb08c,,TCC,U010,1702,IDIR
7078799112,8558981073,30-07-2024,Fraud Chargeback Representment,SBL,AXB,0,30-07-2024,NaN:NaN:NaN,373812026656,159332,9112597855378,7809592898814,,97.23,97.23,0,0,0,0,0,0,0,0,SBL/AXB/Fraud Chargeback Representment/8558981073,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9041577047577950623,9326429482250808901,,93269205168377,AXB,AXB,20dc45b68d71ccdbfc2fd45f,,DRC,U010,4513,IDIR
4244380259,6220947928,30-07-2024,Chargeback Acceptance,YJU,BOM,0,30-07-2024,NaN:NaN:NaN,387206931658,159332,9114692204813,7682034208393,,435.59,435.59,0,0,0,0,0,0,0,0,YJU/BOM/Chargeback Acceptance/6220947928,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9012550993910196206,9379346246285521518,,93951043854985,BOM,BOM,c5ca1c4b1fabde56e2eedbdb,,TCC,102,0915,UMOB
0028553514,4478503469,30-07-2024,Wrong credit Representment,SBL,YES,RR,30-07-2024,NaN:NaN:NaN,027901864585,159332,9562701315268,7734431558359,,571.97,571.97,0,0,0,0,0,0,0,0,SBL/YES/Wrong credit Representment/4478503469,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9032586324030156533,9320261360885278193,,93735229288387,YES,YES,b58d3bcfc00d72e2d99ca0fd,,PBRB,104,8056,UMOB
3305228514,3420781436,30-07-2024,Fraud Chargeback Representment,APP,YES,R9,30-07-2024,NaN:NaN:NaN,854749166649,159332,9403527526867,7640824199928,,732.95,732.95,0,0,0,0,0,0,0,0,APP/YES/Fraud Chargeback Representment/3420781436,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9072194351861933016,9332391375314321685,,93851345410193,YES,YES,3a8c6dd50d4bc6ae357dabd0,,TCC,104,9824,UMOB
1872071288,2855566577,30-07-2024,Differed Chargeback Raise,ARL,YBS,RR,30-07-2024,NaN:NaN:NaN,705230067416,159332,9041872365988,7236807773561,,532.48,532.48,0,0,0,0,0,0,0,0,ARL/YBS/Differed Chargeback Raise/2855566577,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9095145106643874278,9367453561979008628,,93090754387756,YBS,YBS,4dfd70db7badac9bf17beaae,,PBRB,501,5289,IDIR
2658677315,4713125949,30-07-2024,Wrong Credit Chargeback Acceptance,SBL,ARL,RR,30-07-2024,NaN:NaN:NaN,377622714823,159332,9606466541892,7371413789356,,122.65,122.65,0,0,0,0,0,0,0,0,SBL/ARL/Wrong Credit Chargeback Acceptance/4713125949,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9069099364519591589,9386871123768114981,,93373063105013,ARL,ARL,d9d1a98abb1a02af831bb9b0,,RRC,103,7543,UMOB
1647268146,8184684105,30-07-2024,Chargeback Acceptance,SBL,UOB,0,30-07-2024,NaN:NaN:NaN,114309787402,159332,9258473821917,7495316180462,,556.95,556.95,0,0,0,0,0,0,0,0,SBL/UOB/Chargeback Acceptance/8184684105,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9018393711850969275,9328717531240465236,,93974421736014,UOB,UOB,f19a9c7b1a0bcb48c10bcbb3,,PR2C,103,1052,IDIR
7760251144,8561073314,30-07-2024,Complaint Raise,YBS,FBL,0,30-07-2024,NaN:NaN:NaN,611611114945,159332,9055069619477,7404459553014,,559.63,559.63,0,0,0,0,0,0,0,0,YBS/FBL/Complaint Raise/8561073314,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9043383549192779321,9384983199083834445,,93365339084095,FBL,FBL,f83db8f408af8fe586e7e0cb,,PBRB,109,3532,IDIR
1178213243,5642208250,30-07-2024,Response to Complaint,SBL,BOI,0,30-07-2024,NaN:NaN:NaN,028398493301,159332,9881280409100,7139234237220,,881.65,881.65,0,0,0,0,0,0,0,0,SBL/BOI/Response to Complaint/5642208250,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9030568179326870653,9334947100698031904,,93070033918208,BOI,BOI,4eeee73507c7eb98bd18d8e3,,PBRB,U008,2884,IDIR
7604016969,9736333912,30-07-2024,Credit Adjustment,SBL,YES,R9,30-07-2024,NaN:NaN:NaN,606019149453,159332,9441699207788,7654371404427,,514.30,514.30,0,0,0,0,0,0,0,0,SBL/YES/Credit Adjustment/9736333912,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9083095320830366008,9363524877896302306,,93857196659337,YES,YES,9efaaa1bd211cf2002bbeee4,,TCC,U010,3110,IDIR
6102383387,3776635453,30-07-2024,Chargeback Acceptance,INB,CNB,0,30-07-2024,NaN:NaN:NaN,566729192111,159332,9723038878749,7395635443374,,619.74,619.74,0,0,0,0,0,0,0,0,INB/CNB/Chargeback Acceptance/3776635453,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9042255958192674467,9377638000452301332,,93693769945867,CNB,CNB,a6b88fba08f16a3accd1ccfe,,DRC,108,1928,UMOB
5564115239,1017611122,30-07-2024,Chargeback Acceptance,IIB,IDC,0,30-07-2024,NaN:NaN:NaN,411176860362,159332,9167004532111,7602251112842,,849.54,849.54,0,0,0,0,0,0,0,0,IIB/IDC/Chargeback Acceptance/1017611122,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9011877012556960288,9321231354891753788,,93667400574599,IDC,IDC,b418c834a307f81d7fec37c0,,TCC,103,2689,UMOB
1510425171,5016214964,30-07-2024,RET,SBL,SBI,RR,30-07-2024,NaN:NaN:NaN,192818608698,159332,9048536308944,7016068675389,,649.41,649.41,0,0,0,0,0,0,0,0,SBL/SBI/RET/5016214964,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9058953508600749306,9357908671941990789,,93591586443454,SBI,SBI,e9c7df8aa9be1c8d50a224a7,,PBRB,U010,1328,UMOB
4554937509,2742444719,30-07-2024,Fraud Chargeback Raise,SBL,AXB,0,30-07-2024,NaN:NaN:NaN,450601297766,159332,9557511707806,7705746365268,,981.00,981.00,0,0,0,0,0,0,0,0,SBL/AXB/Fraud Chargeback Raise/2742444719,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9033913746840215931,9349221358893736655,,93072191213093,AXB,AXB,0cf0ab40c7b7ece0dd3eddb1,,PBRB,109,6227,IDIR
0599781502,8446742649,30-07-2024,Credit Adjustment,SBL,HDF,R9,30-07-2024,NaN:NaN:NaN,628215444220,159332,9833704291764,7816675372287,,893.69,893.69,0,0,0,0,0,0,0,0,SBL/HDF/Credit Adjustment/8446742649,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9066557966916993452,9392684705059546298,,93358994383780,HDF,HDF,cacbf19b9fa2caaaa74d29a3,,DRC,103,4474,IDIR
6145452602,4041112325,30-07-2024,Complaint Raise,BOB,GTI,R9,30-07-2024,NaN:NaN:NaN,335643246994,159332,9314031994895,7249933205478,,136.61,136.61,0,0,0,0,0,0,0,0,BOB/GTI/Complaint Raise/4041112325,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9075802788796856142,9389206061901008416,,93728990439674,GTI,GTI,98c77b26a8eba54cd66cffb2,,RRC,102,1514,UMOB
6601278843,0197854999,30-07-2024,Complaint Raise,SBL,IIB,0,30-07-2024,NaN:NaN:NaN,576420689998,159332,9493545868662,7093171120130,,578.45,578.45,0,0,0,0,0,0,0,0,SBL/IIB/Complaint Raise/0197854999,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9095494826043169251,9318510053284260853,,93908263250365,IIB,IIB,bd4eec6fdad4d8701a7ccf3d,,TCC,U008,2455,UMOB
1859277802,1516508360,30-07-2024,Fraud Chargeback Raise,ICI,BOM,0,30-07-2024,NaN:NaN:NaN,869571362404,159332,9896162250973,7224765920136,,66.15,66.15,0,0,0,0,0,0,0,0,ICI/BOM/Fraud Chargeback Raise/1516508360,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9005531013108436929,9396679962035077243,,93429821326915,BOM,BOM,340efe1a162f5328381b3efb,,PR2C,102,5923,IDIR
5577225017,9665694627,30-07-2024,RET,SBL,YBS,R9,30-07-2024,NaN:NaN:NaN,913611787949,159332,9911892749017,7917741448139,,212.76,212.76,0,0,0,0,0,0,0,0,SBL/YBS/RET/9665694627,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9037116559398350268,9368104712568830886,,93047814595494,YBS,YBS,72a67da2cb4afc85dfa3ade1,,PR2C,U008,8678,UMOB
4624225429,4694907395,30-07-2024,Differed Re-presentment Raise,SBL,IDB,R9,30-07-2024,NaN:NaN:NaN,934416977393,159332,9953752101752,7188305901131,,441.80,441.80,0,0,0,0,0,0,0,0,SBL/IDB/Differed Re-presentment Raise/4694907395,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9076736062111558907,9365418537294241199,,93157473085350,IDB,IDB,2b6ada8c5c7eeebf9d2ef0af,,PBRB,109,4801,IDIR
5197721234,3817199178,30-07-2024,Differed Chargeback Raise,FBL,YOM,0,30-07-2024,NaN:NaN:NaN,745613207663,159332,9793312237640,7039588640580,,317.87,317.87,0,0,0,0,0,0,0,0,FBL/YOM/Differed Chargeback Raise/3817199178,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9024991662540430940,9340440144860987474,,93380978313257,YOM,YOM,eeccb9cd7234b6aecadd60f8,,RRC,108,4953,IDIR
7511934760,1689844263,30-07-2024,Chargeback Acceptance,SBL,BOB,R9,30-07-2024,NaN:NaN:NaN,064567753693,159332,9132131250657,7907677266301,,781.20,781.20,0,0,0,0,0,0,0,0,SBL/BOB/Chargeback Acceptance/1689844263,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9055480046081421271,9324165983311978144,,93649332886954,BOB,BOB,c3bd41a54dcbcc18a4baccb1,,PR2C,109,6683,UMOB
6788208070,7581611899,30-07-2024,Credit Adjustment,SBL,UOB,RB,30-07-2024,NaN:NaN:NaN,065685795188,159332,9968999032620,7358587085285,,339.53,339.53,0,0,0,0,0,0,0,0,SBL/UOB/Credit Adjustment/7581611899,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9075435164584914406,9388325455422404097,,93423095019580,UOB,UOB,e1dce39a1345f942ba047f8f,,DRC,U010,9401,UMOB
1055182813,1551757733,30-07-2024,Debit Reversal Confirmation,SBL,AXB,0,30-07-2024,NaN:NaN:NaN,478479349948,159332,9706969203000,7750241884515,,761.40,761.40,0,0,0,0,0,0,0,0,SBL/AXB/Debit Reversal Confirmation/1551757733,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9094727932560766077,9322926309404505229,,93009428452572,AXB,AXB,bbe224e2debcda2ff95d1eb4,,TCC,U008,5665,UMOB
2280661439,5740212620,30-07-2024,TCC,SBL,SBI,0,30-07-2024,NaN:NaN:NaN,410932620287,159332,9400892561814,7600823645969,,455.20,455.20,0,0,0,0,0,0,0,0,SBL/SBI/TCC/5740212620,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9058743711931194239,9383382755011387358,,93834191294349,SBI,SBI,8dcc72fb5a4a972df29dec7c,,DRC,109,6503,UMOB
2825886588,7046574904,30-07-2024,Response to Complaint,SBL,IDB,RB,30-07-2024,NaN:NaN:NaN,709689110858,159332,9517154936130,7058946133091,,926.33,926.33,0,0,0,0,0,0,0,0,SBL/IDB/Response to Complaint/7046574904,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9093483951487800655,9387703559868582133,,93107056200536,IDB,IDB,b61f7abf5a4cf6aeeeaf74fb,,PR2C,109,2998,IDIR
6854839155,2661701824,30-07-2024,TCC,SBL,AXB,0,30-07-2024,NaN:NaN:NaN,447469256418,159332,9780311983517,7106323573900,,475.41,475.41,0,0,0,0,0,0,0,0,SBL/AXB/TCC/2661701824,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9013086712661041088,9359639248994088312,,93412307111158,AXB,AXB,ca6dc43187efdfbe09b9a30c,,DRC,103,1343,IDIR
5187492888,0931268978,30-07-2024,Complaint Raise,SBL,FBL,RB,30-07-2024,NaN:NaN:NaN,804180190956,159332,9155724233102,7904022470548,,552.42,552.42,0,0,0,0,0,0,0,0,SBL/FBL/Complaint Raise/0931268978,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9082497935369097261,9350566171012116985,,93206610477261,FBL,FBL,6dae5b7dac34cb744152e1ea,,TCC,U010,4051,IDIR
1149192019,5371806356,30-07-2024,Differed Re-presentment Raise,SBL,FBL,R9,30-07-2024,NaN:NaN:NaN,802918240758,159332,9699146286539,7605475265858,,916.61,916.61,0,0,0,0,0,0,0,0,SBL/FBL/Differed Re-presentment Raise/5371806356,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9063133542829690306,9330277459290051137,,93538107033245,FBL,FBL,53dccfe3b467c0efa0ebcf4f,,RRC,108,6146,UMOB
5111787730,3691413754,30-07-2024,TCC,IIB,FIB,RB,30-07-2024,NaN:NaN:NaN,553948357862,159332,9176157964651,7451778242776,,863.54,863.54,0,0,0,0,0,0,0,0,IIB/FIB/TCC/3691413754,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9088494855399365627,9395877811292456884,,93636098290861,FIB,FIB,b6bdea20cab196696db5d858,,PR2C,U008,2091,IDIR
6444268529,5578157626,30-07-2024,Fraud Chargeback Representment,SBL,KTP,0,30-07-2024,NaN:NaN:NaN,180106627392,159332,9576503724443,7117333937518,,936.42,936.42,0,0,0,0,0,0,0,0,SBL/KTP/Fraud Chargeback Representment/5578157626,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9068563813385947075,9394262575035763429,,93579378799157,KTP,KTP,cbd0671a4efefadb53f2fd5d,,PR2C,103,3327,IDIR
5853241427,5891099978,30-07-2024,Credit Adjustment,BOB,UOB,RB,30-07-2024,NaN:NaN:NaN,881615632071,159332,9694292228856,7719678948227,,8.26,8.26,0,0,0,0,0,0,0,0,BOB/UOB/Credit Adjustment/5891099978,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9001707472403825382,9354684811219695904,,93882755129034,UOB,UOB,63babc6dee5a33eae89bdbc6,,TCC,501,5838,UMOB
3411457092,8207402598,30-07-2024,TCC,SBL,GTI,RR,30-07-2024,NaN:NaN:NaN,901269300775,159332,9898929303359,7102278510949,,352.11,352.11,0,0,0,0,0,0,0,0,SBL/GTI/TCC/8207402598,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9079076115883519397,9364503375093479246,,93893104106689,GTI,GTI,9ffbf7f58c4a797fc0b3ef18,,RRC,108,4991,IDIR
8548296224,2094571873,30-07-2024,Fraud Chargeback Representment,ICI,BOM,RR,30-07-2024,NaN:NaN:NaN,932635779714,159332,9778260820984,7470301858667,,696.63,696.63,0,0,0,0,0,0,0,0,ICI/BOM/Fraud Chargeback Representment/2094571873,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9046676502747844148,9354928716238182270,,93598040671072,BOM,BOM,8649b7fe7605a83a4bbedccc,,TCC,501,8444,UMOB
8329247373,5103861270,30-07-2024,Fraud Chargeback Raise,SBL,YBS,0,30-07-2024,NaN:NaN:NaN,695496625323,159332,9225811500735,7168486994514,,957.76,957.76,0,0,0,0,0,0,0,0,SBL/YBS/Fraud Chargeback Raise/5103861270,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9057464399910386437,9344547289308518384,,93509506859024,YBS,YBS,4fcc5e725eedbb7d89af5c3f,,DRC,U008,3944,IDIR
5413870203,6119022714,30-07-2024,Differed Re-presentment Raise,BOI,INB,0,30-07-2024,NaN:NaN:NaN,807267679076,159332,9363197532626,7643438356233,,923.94,923.94,0,0,0,0,0,0,0,0,BOI/INB/Differed Re-presentment Raise/6119022714,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9032518751625320745,9315141813631024172,,93900821807261,INB,INB,c97bf2d49e2d9f5fd56f5dc6,,RRC,109,3905,IDIR
8568474020,3644175403,30-07-2024,Differed Re-presentment Raise,CNB,FIB,0,30-07-2024,NaN:NaN:NaN,015202741778,159332,9925436959447,7990021361363,,618.85,618.85,0,0,0,0,0,0,0,0,CNB/FIB/Differed Re-presentment Raise/3644175403,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9058154836136021146,9375512146286534791,,93756569565809,FIB,FIB,fe70354cf8ab708dfdbf55a3,,TCC,102,6419,IDIR
1119769412,9064469359,30-07-2024,Chargeback Raise,SBL,CBI,RR,30-07-2024,NaN:NaN:NaN,067811542844,159332,9145260340809,7978843451414,,178.93,178.93,0,0,0,0,0,0,0,0,SBL/CBI/Chargeback Raise/9064469359,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9053503332360927508,9302461308530590925,,93152129069526,CBI,CBI,cf9863848b225a6aeb9badaf,,DRC,501,2052,UMOB
3798303280,5359058769,30-07-2024,Wrong Credit Chargeback Raise,SBL,IOB,RB,30-07-2024,NaN:NaN:NaN,986360362629,159332,9280095722590,7646927208938,,992.65,992.65,0,0,0,0,0,0,0,0,SBL/IOB/Wrong Credit Chargeback Raise/5359058769,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9024184346055216871,9321118278793853951,,93633137257329,IOB,IOB,785ffa9eea0fb632d82ccddc,,TCC,501,1960,IDIR
9958789676,4611585798,30-07-2024,TCC,CNB,GTI,0,30-07-2024,NaN:NaN:NaN,529896477142,159332,9718251120672,7789716243641,,825.45,825.45,0,0,0,0,0,0,0,0,CNB/GTI/TCC/4611585798,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9090711019559345358,9348114713502180569,,93029470736134,GTI,GTI,3fc55ca8f09f04dae49fa5fc,,TCC,103,1448,UMOB
3043185765,1618977412,30-07-2024,Refund Reversal Confirmation,SBL,SIB,R9,30-07-2024,NaN:NaN:NaN,849092012864,159332,9085008671615,7579723504002,,653.06,653.06,0,0,0,0,0,0,0,0,SBL/SIB/Refund Reversal Confirmation/1618977412,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9094310560262803120,9385043588406680470,,93181385371565,SIB,SIB,c947ffbbf8abdcaf86b24f4d,,DRC,104,9042,UMOB
8182983530,5745791239,30-07-2024,Debit Reversal Confirmation,YES,IPB,0,30-07-2024,NaN:NaN:NaN,289270596731,159332,9965224334266,7807801186945,,967.23,967.23,0,0,0,0,0,0,0,0,YES/IPB/Debit Reversal Confirmation/5745791239,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9006726085185635083,9324800178465370993,,93797555098895,IPB,IPB,0c17a951f1d36b6d60a6c656,,DRC,U010,2170,UMOB
3049720211,3753186892,30-07-2024,Wrong Credit Chargeback Acceptance,BOB,BOI,R9,30-07-2024,NaN:NaN:NaN,657136881499,159332,9727215200915,7477202331933,,190.97,190.97,0,0,0,0,0,0,0,0,BOB/BOI/Wrong Credit Chargeback Acceptance/3753186892,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9073035858556911101,9363212546724993921,,93242829005273,BOI,BOI,dbcd0e6fb3ecfe90bba4efd5,,PBRB,102,4612,IDIR
8870211632,2127908285,30-07-2024,Wrong Credit Chargeback Acceptance,KMB,YOM,R9,30-07-2024,NaN:NaN:NaN,593339774235,159332,9508342222933,7947110105146,,503.18,503.18,0,0,0,0,0,0,0,0,KMB/YOM/Wrong Credit Chargeback Acceptance/2127908285,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9000159782172245231,9320053866244988186,,93901844324239,YOM,YOM,45bcb186bf13d453becdaee3,,PBRB,U008,0194,IDIR
4528728395,1909049117,30-07-2024,Fraud Chargeback Representment,ICI,BOM,0,30-07-2024,NaN:NaN:NaN,101800328605,159332,9203006747679,7883597708156,,136.75,136.75,0,0,0,0,0,0,0,0,ICI/BOM/Fraud Chargeback Representment/1909049117,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9013348065476945696,9349236716608010290,,93346962153775,BOM,BOM,4e75913bee32a3dbbd510dfa,,PR2C,103,2812,IDIR
2317027256,8909192032,30-07-2024,Debit Reversal Confirmation,SBL,BOM,R9,30-07-2024,NaN:NaN:NaN,890495566095,159332,9972619831925,7321219307265,,966.47,966.47,0,0,0,0,0,0,0,0,SBL/BOM/Debit Reversal Confirmation/8909192032,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9072013916055346617,9319250596663402315,,93958817585426,BOM,BOM,ad2baaecdedcdf84c8cbbdee,,TCC,501,5604,UMOB
9508742868,4169157043,30-07-2024,Complaint Raise,SBL,SBI,0,30-07-2024,NaN:NaN:NaN,671444919284,159332,9491957461165,7763717284111,,318.90,318.90,0,0,0,0,0,0,0,0,SBL/SBI/Complaint Raise/4169157043,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9003039249165757276,9355985853092359376,,93326649354882,SBI,SBI,06d90cddb5f1dedf72eeefbd,,PR2C,501,1502,UMOB
0265911458,7924476703,30-07-2024,Wrong Credit Chargeback Raise,SBL,BOM,R9,30-07-2024,NaN:NaN:NaN,515808912369,159332,9236178206869,7497082796187,,189.31,189.31,0,0,0,0,0,0,0,0,SBL/BOM/Wrong Credit Chargeback Raise/7924476703,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9039014117496496992,9336027309139433767,,93490467531958,BOM,BOM,db385fc6a7f61deebcfea267,,DRC,102,5134,IDIR
