A,DATE,AMOUNT,B,C,D,E,F,G,RRN,H,TXNID
S75960940,30-07-2024 00:00:00,671.1,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,554865648294,30-07-2024 00:00:00,e1cebb56adea2a2c010e74be
S75960940,30-07-2024 00:00:00,255.1,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,361653522969,30-07-2024 00:00:00,b586ca1ff664083b09d5fe26
S75960940,30-07-2024 00:00:00,720.99,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,511934410334,30-07-2024 00:00:00,4bec09ef9163bab6bd6fb3b4
S75960940,30-07-2024 00:00:00,361.76,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,814197504029,30-07-2024 00:00:00,9bad87b82b31e94ee01f0fff
S75960940,30-07-2024 00:00:00,970.32,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,462146163419,30-07-2024 00:00:00,9f3786a593bb8b45e670e9ab
S75960940,30-07-2024 00:00:00,848.22,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,479957143704,30-07-2024 00:00:00,0ffcffceb4202a9493e2f3c4
S75960940,30-07-2024 00:00:00,619.52,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,461502425301,30-07-2024 00:00:00,bacb7f2072be3c83f79580c0
S75960940,30-07-2024 00:00:00,414.47,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,490948327848,30-07-2024 00:00:00,f93e7f1b769b6c9c6cf2de3b
S75960940,30-07-2024 00:00:00,768.38,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,159886520906,30-07-2024 00:00:00,19dddb58b0c0ad6b0cc378c7
S75960940,30-07-2024 00:00:00,23.41,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,574241311475,30-07-2024 00:00:00,73edc3e9c4ac36dbba03ef08
S75960940,30-07-2024 00:00:00,481.78,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,195942368383,30-07-2024 00:00:00,b3290b7a7e78adfc6e4dee25
S75960940,30-07-2024 00:00:00,0.38,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,911463590006,30-07-2024 00:00:00,6efdfdabe1e78b2effec8dbd
S75960940,30-07-2024 00:00:00,248.4,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,322324165228,30-07-2024 00:00:00,55ead744c5e3ae813111fca4
S75960940,30-07-2024 00:00:00,142.58,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,452498901555,30-07-2024 00:00:00,bf067f4e7583cce2f263aced
S75960940,30-07-2024 00:00:00,705.58,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,657113036261,30-07-2024 00:00:00,68bdddfbcaa68c8cbcebc311
S75960940,30-07-2024 00:00:00,142.94,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,107756665583,30-07-2024 00:00:00,1ecbe32ddbaca3983de0ccef
S75960940,30-07-2024 00:00:00,229.89,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,891790069958,30-07-2024 00:00:00,f2ca48dcfdd804aafb48fe1b
S75960940,30-07-2024 00:00:00,975.29,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,899979082919,30-07-2024 00:00:00,dfd6e1f2def190babd985e03
S75960940,30-07-2024 00:00:00,767.4,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,327670720697,30-07-2024 00:00:00,e412aeccbaff50c59e4d3ea1
S75960940,30-07-2024 00:00:00,12.52,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,238364188838,30-07-2024 00:00:00,76aa2a4db3ee2c3f2cfaecec
S75960940,30-07-2024 00:00:00,751.34,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,744308708909,30-07-2024 00:00:00,8dc618ffeaa0daf56f38ea46
S75960940,30-07-2024 00:00:00,620.32,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,733623961954,30-07-2024 00:00:00,5b61de6f036fe80caffe9ed4
S75960940,30-07-2024 00:00:00,705.59,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,923756094740,30-07-2024 00:00:00,abafa5d2b3d4c7855ca1c84a
S75960940,30-07-2024 00:00:00,738.04,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,215681638908,30-07-2024 00:00:00,57f2fec6ee77a845eb01457d
S75960940,30-07-2024 00:00:00,515.93,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,82458273469,30-07-2024 00:00:00,1e5fdcb6ebc7cf47d7edd2cb
S75960940,30-07-2024 00:00:00,746.87,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,619320968114,30-07-2024 00:00:00,cc2abac47f94db7bb2cbd764
S75960940,30-07-2024 00:00:00,330.91,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,126682858603,30-07-2024 00:00:00,f6cbd07f7be0a0649edc2b90
S75960940,30-07-2024 00:00:00,368.82,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,63655157764,30-07-2024 00:00:00,cc8bafe5bbc93c19e14ecaa1
S75960940,30-07-2024 00:00:00,406.87,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,626021251338,30-07-2024 00:00:00,f7dcc1816c319bf1e0b4bbb4
S75960940,30-07-2024 00:00:00,603.89,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,621578568526,30-07-2024 00:00:00,149efffe8ecad3cffe4630b1
S75960940,30-07-2024 00:00:00,191.59,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,572870730233,30-07-2024 00:00:00,addafea60e37ab3eea24b2aa
S75960940,30-07-2024 00:00:00,575.39,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,915214772751,30-07-2024 00:00:00,3cee23bd8cff6e1f33fbe9cd
S75960940,30-07-2024 00:00:00,829.07,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,579453644628,30-07-2024 00:00:00,c7dadacc5f9ac2c9f24a298b
S75960940,30-07-2024 00:00:00,723.77,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,770265418410,30-07-2024 00:00:00,f32de8fb0c698bbf89837e3a
S75960940,30-07-2024 00:00:00,425.18,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,168009055395,30-07-2024 00:00:00,febe6b1de31c3baa485ddd7d
S75960940,30-07-2024 00:00:00,426.25,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,246075200772,30-07-2024 00:00:00,fa4efe693e72399c8cc0a282
S75960940,30-07-2024 00:00:00,208.18,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,980473520297,30-07-2024 00:00:00,a0b7baf9edb4dfcba0fa4e96
S75960940,30-07-2024 00:00:00,618.66,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,641830053303,30-07-2024 00:00:00,f6ebb6ce2f0db62eff554dee
S75960940,30-07-2024 00:00:00,455.26,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,229660083892,30-07-2024 00:00:00,f4cbf7d6bd24bcb8bdfcee8e
S75960940,30-07-2024 00:00:00,60.79,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,463135179637,30-07-2024 00:00:00,2fd5e565a3fd1fcb0a30926f
S75960940,30-07-2024 00:00:00,284.99,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,451082238203,30-07-2024 00:00:00,4d0918d731dc0af095595fdd
S75960940,30-07-2024 00:00:00,532.26,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,629201245813,30-07-2024 00:00:00,6acacb4df4e79f2f976a1aa3
S75960940,30-07-2024 00:00:00,77.6,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,524595020736,30-07-2024 00:00:00,3bb0820b1ed55a5694925c1c
S75960940,30-07-2024 00:00:00,602.92,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,13536290660,30-07-2024 00:00:00,25fecefaadcf37c060db1630
S75960940,30-07-2024 00:00:00,600.2,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,546199372773,30-07-2024 00:00:00,6da409edc7fe3ebbbb411c0a
S75960940,30-07-2024 00:00:00,905.51,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,923125811381,30-07-2024 00:00:00,cd9cc3733c84b1dbbccdc1ca
S75960940,30-07-2024 00:00:00,752.56,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,947053186928,30-07-2024 00:00:00,3da0b9d5ced922cc7717a7c7
S75960940,30-07-2024 00:00:00,496.83,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,76956953254,30-07-2024 00:00:00,eacaf91059b848cf8df0a85b
S75960940,30-07-2024 00:00:00,639.15,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,193622798458,30-07-2024 00:00:00,d7f01ebb35c8728271eaac8b
S75960940,30-07-2024 00:00:00,44.01,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,430494328736,30-07-2024 00:00:00,a8dbeb7e812e7e020c731da5
S75960940,30-07-2024 00:00:00,986.63,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,21239253418,30-07-2024 00:00:00,29cfcdd2a43ad89baedd6f15
S75960940,30-07-2024 00:00:00,911.18,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,6953346066,30-07-2024 00:00:00,6cfeeffff7edfccb44ba6eff
S75960940,30-07-2024 00:00:00,207.83,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,113880068426,30-07-2024 00:00:00,3e6d9f16b36bef4b691d099f
S75960940,30-07-2024 00:00:00,357.77,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,258424329163,30-07-2024 00:00:00,6e2aafc2ad4e2fcca3c846fc
S75960940,30-07-2024 00:00:00,78.08,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,554315390621,30-07-2024 00:00:00,bedcbd5ddaeccadf0ebf9d3e
S75960940,30-07-2024 00:00:00,399.43,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,994146724931,30-07-2024 00:00:00,c8d0078ff1a6ff3fddd0730e
S75960940,30-07-2024 00:00:00,515.59,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,215701263307,30-07-2024 00:00:00,01ffeaadf77ac4be02cbaece
S75960940,30-07-2024 00:00:00,866.25,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,390464784224,30-07-2024 00:00:00,acade5d7b2d7d84cd3ae7d2f
S75960940,30-07-2024 00:00:00,250.63,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,414902080546,30-07-2024 00:00:00,fb133f1f5973c2e590579eeb
S75960940,30-07-2024 00:00:00,564.65,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,803891873056,30-07-2024 00:00:00,65a2c1bb6a9fb08857dcbd00
S75960940,30-07-2024 00:00:00,279.88,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,929753087693,30-07-2024 00:00:00,f460c7f2a8cbcff97d92cd9b
S75960940,30-07-2024 00:00:00,948.92,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,697020881649,30-07-2024 00:00:00,914dd8e36cd01208e6c3fb46
S75960940,30-07-2024 00:00:00,210.82,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,558201347683,30-07-2024 00:00:00,8ce0f64500bd31fdffe6d35e
S75960940,30-07-2024 00:00:00,299.12,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,674043727622,30-07-2024 00:00:00,cc04f5be8ae7dc8bac08fdd4
S75960940,30-07-2024 00:00:00,836.58,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,171829230828,30-07-2024 00:00:00,fe6e1cebf74b947102caaea7
S75960940,30-07-2024 00:00:00,714.55,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,330687981927,30-07-2024 00:00:00,2a0fe076c6e5bfb1ccdf35e9
S75960940,30-07-2024 00:00:00,131.34,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,537873607189,30-07-2024 00:00:00,bbd80d8fe87f87e9c57ccf60
S75960940,30-07-2024 00:00:00,336.28,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,672089613705,30-07-2024 00:00:00,bb7dc9f0fcca27f0be4d9be3
S75960940,30-07-2024 00:00:00,179.99,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,787450724912,30-07-2024 00:00:00,ade79cbe32ccaa36c9f12bce
S75960940,30-07-2024 00:00:00,264.89,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,753162592091,30-07-2024 00:00:00,8c58b0e62acd0d77c6687aba
S75960940,30-07-2024 00:00:00,946.82,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,64332160184,30-07-2024 00:00:00,af711bbb97ac2cb0adbad8f3
S75960940,30-07-2024 00:00:00,513.8,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,12629796611,30-07-2024 00:00:00,b296b713cabb48a6fb0fc5c6
S75960940,30-07-2024 00:00:00,741.65,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,835076448999,30-07-2024 00:00:00,ad7eb8f5286ab6c268fa3cc7
S75960940,30-07-2024 00:00:00,722.15,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,969784459796,30-07-2024 00:00:00,dc58a3df3ac24f4cf8fb9ada
S75960940,30-07-2024 00:00:00,406.53,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,895785613355,30-07-2024 00:00:00,42bae0b0e6cf1ac0b6edec4f
S75960940,30-07-2024 00:00:00,768.17,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,25496193413,30-07-2024 00:00:00,bffebd116e6bf48aa5a22ad3
S75960940,30-07-2024 00:00:00,777.22,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,481825631410,30-07-2024 00:00:00,cc0d00bbe3b1bfee7cfcd90c
S75960940,30-07-2024 00:00:00,760.27,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,489697383527,30-07-2024 00:00:00,db9e9a020d3929bdfbd2fcb4
S75960940,30-07-2024 00:00:00,837.36,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,756344971966,30-07-2024 00:00:00,dac49c8dcffd6fcf7ecb90bc
S75960940,30-07-2024 00:00:00,488.64,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,615078285668,30-07-2024 00:00:00,dcdcaf0a6aff9cc42e4fab06
S75960940,30-07-2024 00:00:00,762.83,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,63744874100,30-07-2024 00:00:00,b2c6cd9d1941eafccfe4ccfb
S75960940,30-07-2024 00:00:00,771.49,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,536649906023,30-07-2024 00:00:00,07ed15eca7bb9f9abfadbf68
S75960940,30-07-2024 00:00:00,913.12,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,776964219429,30-07-2024 00:00:00,fd0b26bdcdad10feff58af46
S75960940,30-07-2024 00:00:00,518.97,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,537766033761,30-07-2024 00:00:00,cca23e30eb3d1d9130e98765
S75960940,30-07-2024 00:00:00,385.96,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,192397188211,30-07-2024 00:00:00,3f2dcdc0c216cd2132e3dbf8
S75960940,30-07-2024 00:00:00,297.1,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,243962266535,30-07-2024 00:00:00,7c46f1cb3e2fbfbd3cdac8bc
S75960940,30-07-2024 00:00:00,350.16,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,417440275041,30-07-2024 00:00:00,dfbfec1d3dee44ebc1fa64cd
S75960940,30-07-2024 00:00:00,384.21,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,116789205459,30-07-2024 00:00:00,f0b1cd91e88c5c6283c7ef0e
S75960940,30-07-2024 00:00:00,12.21,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,630015311337,30-07-2024 00:00:00,b0bfa8ae4dd8d10e5c44a78b
S75960940,30-07-2024 00:00:00,469.53,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,593403650139,30-07-2024 00:00:00,71cbaecedd7bd282ba1f798b
S75960940,30-07-2024 00:00:00,92.54,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,806359323317,30-07-2024 00:00:00,cf1ffced5b5ec3273ef8b37a
S75960940,30-07-2024 00:00:00,401.75,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,580987981212,30-07-2024 00:00:00,bce510bee11a52bc6bdb6ee6
S75960940,30-07-2024 00:00:00,948.89,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,531793922509,30-07-2024 00:00:00,af99c9f1aac0c5c69bb7dfec
S75960940,30-07-2024 00:00:00,779.5,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,805013310087,30-07-2024 00:00:00,a3777d7dc1d3cfa89aac6dae
S75960940,30-07-2024 00:00:00,248.07,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,51373216208,30-07-2024 00:00:00,5da2c0df558d574f1e4f8cbd
S75960940,30-07-2024 00:00:00,628.26,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,360389944060,30-07-2024 00:00:00,966b5f7cd1e6befb5e45839c
S75960940,30-07-2024 00:00:00,269.71,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,122524926182,30-07-2024 00:00:00,5c2ea721eba9cafb9cd39cba
S75960940,30-07-2024 00:00:00,317.33,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,648147468220,30-07-2024 00:00:00,d2e442fd16e02abb41330381
S75960940,30-07-2024 00:00:00,912.97,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,606702402031,30-07-2024 00:00:00,ae9e50ce94adfc14b0fdc3c9
S75960940,30-07-2024 00:00:00,838.73,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,24267608759,30-07-2024 00:00:00,a973b9551bfb0fa4b0632bcf
S75960940,30-07-2024 00:00:00,595.31,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,159455602678,30-07-2024 00:00:00,ad6866ab1c2bf8599ba9ea01
S75960940,30-07-2024 00:00:00,308.44,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,115650858910,30-07-2024 00:00:00,5e7ecabf70778bb17c8a1dec
S75960940,30-07-2024 00:00:00,163.13,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,592616750093,30-07-2024 00:00:00,edc3a0929d5a2ab54e3fd64d
S75960940,30-07-2024 00:00:00,381.82,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,586360702520,30-07-2024 00:00:00,cd0edffbf7f1442fdd1a65ab
S75960940,30-07-2024 00:00:00,11.89,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,772645788605,30-07-2024 00:00:00,d4ed6cdf6f850a8aefcdfdce
S75960940,30-07-2024 00:00:00,756.19,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,82199074541,30-07-2024 00:00:00,91d94f5fcff73d77afb17a1f
S75960940,30-07-2024 00:00:00,267.8,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,644902519405,30-07-2024 00:00:00,fdd0ac28930501c8906b2e2d
S75960940,30-07-2024 00:00:00,265.42,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,650368175568,30-07-2024 00:00:00,c806a4ed9a4cfffc11f4c0f2
S75960940,30-07-2024 00:00:00,556.59,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,79446317682,30-07-2024 00:00:00,1cf0e3bdee91928318e26e5a
S75960940,30-07-2024 00:00:00,175.88,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,614989061256,30-07-2024 00:00:00,0d2ffa02bffb19f8eda8676c
S75960940,30-07-2024 00:00:00,559.66,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,924933817731,30-07-2024 00:00:00,4e6678ca94abe8a9cce6b3ac
S75960940,30-07-2024 00:00:00,757.83,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,406138421023,30-07-2024 00:00:00,44e66ad9e9b36faef9fea8ef
S75960940,30-07-2024 00:00:00,217,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,365380674356,30-07-2024 00:00:00,35ad6cef790a6bcff0da9afd
S75960940,30-07-2024 00:00:00,731.82,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,844634043179,30-07-2024 00:00:00,349a03ffee1bdad583f1facd
S75960940,30-07-2024 00:00:00,793.94,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,696251960438,30-07-2024 00:00:00,0cd7e48cfcea9528e9d57e8a
S75960940,30-07-2024 00:00:00,974.83,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,356919295862,30-07-2024 00:00:00,b999ff97492c4d5efbfc88ae
S75960940,30-07-2024 00:00:00,440.46,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,846375082409,30-07-2024 00:00:00,d0cad23f841c5ae79a1bdcfd
S75960940,30-07-2024 00:00:00,948.34,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,486473579244,30-07-2024 00:00:00,eeabdbda27e624edccccec53
S75960940,30-07-2024 00:00:00,225.96,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,199116922914,30-07-2024 00:00:00,afb685f8e84cd5c160d9c141
S75960940,30-07-2024 00:00:00,760.98,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,468019233221,30-07-2024 00:00:00,cabf0c87d0244eb1e2a0c0a1
S75960940,30-07-2024 00:00:00,809.93,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,667576722297,30-07-2024 00:00:00,a0f0dedc25d810643fcd87d9
S75960940,30-07-2024 00:00:00,258.79,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,562627645235,30-07-2024 00:00:00,d40cd2f7c1ae0dacf6b6d60d
S75960940,30-07-2024 00:00:00,525.38,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,887221734468,30-07-2024 00:00:00,cbf8edb07f5dc62dcb1be5f2
S75960940,30-07-2024 00:00:00,465.55,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,367587382277,30-07-2024 00:00:00,ff26f4ca0b3cae2fb8f405f8
S75960940,30-07-2024 00:00:00,331.71,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,889043551955,30-07-2024 00:00:00,5f7c76ab2e95f103dbdab5af
S75960940,30-07-2024 00:00:00,332.62,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,830097865951,30-07-2024 00:00:00,1aa86cb776d1d4cfe6f76e7b
S75960940,30-07-2024 00:00:00,134.28,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,174403396191,30-07-2024 00:00:00,7e53116ba4f6b3dd6fc1ce54
S75960940,30-07-2024 00:00:00,834.88,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,394847147985,30-07-2024 00:00:00,7304679e7b8a44ddd87be5bd
S75960940,30-07-2024 00:00:00,403.32,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,158776103668,30-07-2024 00:00:00,5cf02dfa1e7db10bd3ffad56
S75960940,30-07-2024 00:00:00,119.4,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,187986914551,30-07-2024 00:00:00,f9ee42ca8ade75436cf01a23
S75960940,30-07-2024 00:00:00,802.51,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,55384290345,30-07-2024 00:00:00,6dd3f702607fb2e0cd5b0c3f
S75960940,30-07-2024 00:00:00,411.98,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,316172638854,30-07-2024 00:00:00,cdd2ebee02bbcada93be0baf
S75960940,30-07-2024 00:00:00,317.16,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,598335996180,30-07-2024 00:00:00,bfbd6ec85adebfbdce903a15
S75960940,30-07-2024 00:00:00,180.96,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,250461936844,30-07-2024 00:00:00,d649afdd27a2ebbbe09b8472
S75960940,30-07-2024 00:00:00,614.66,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,925601553982,30-07-2024 00:00:00,02bf55fe4d91b47ed1c4d1d4
S75960940,30-07-2024 00:00:00,1.4,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,570560429059,30-07-2024 00:00:00,eddee734d687e54796c5c6e1
S75960940,30-07-2024 00:00:00,324.66,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,296978641967,30-07-2024 00:00:00,32dc6b69abc47dba0d461bba
S75960940,30-07-2024 00:00:00,135.65,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,88681707558,30-07-2024 00:00:00,aef4017dba0f723fe9ff08de
S75960940,30-07-2024 00:00:00,47.69,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,305270189231,30-07-2024 00:00:00,6caf8a65eece9949acbccb5f
S75960940,30-07-2024 00:00:00,769.83,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,532897554286,30-07-2024 00:00:00,c4c2d0350903e2f93554332c
S75960940,30-07-2024 00:00:00,387.14,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,914881162936,30-07-2024 00:00:00,42d2ded6bbb6acded8c0e6a0
S75960940,30-07-2024 00:00:00,199.4,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,224520759626,30-07-2024 00:00:00,0e2cc601ea9e0d5ec4abba36
S75960940,30-07-2024 00:00:00,818.82,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,154817624379,30-07-2024 00:00:00,c6ebc59cbffd75ee1d3de42e
S75960940,30-07-2024 00:00:00,317.65,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,966171367989,30-07-2024 00:00:00,3da4faa61bada7729dedba81
S75960940,30-07-2024 00:00:00,772.25,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,115817696830,30-07-2024 00:00:00,6c5dc4b0fcbc068a422c2ddd
S75960940,30-07-2024 00:00:00,509.92,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,493468623564,30-07-2024 00:00:00,daf110aba6df5c92f1f56d6b
S75960940,30-07-2024 00:00:00,332.32,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,530422579211,30-07-2024 00:00:00,bcda001a40db6dcd5debbcf3
S75960940,30-07-2024 00:00:00,242.81,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,678597995608,30-07-2024 00:00:00,9ce8bfae84fc3b6ed63cd5d1
S75960940,30-07-2024 00:00:00,695.73,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,5497900940,30-07-2024 00:00:00,80bcd1bbad70dceb24631de5
S75960940,30-07-2024 00:00:00,201.64,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,138937224410,30-07-2024 00:00:00,beaec05acbfe506836bf8923
S75960940,30-07-2024 00:00:00,923.48,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,737133693110,30-07-2024 00:00:00,1cd2dbcaaabc711d27532d79
S75960940,30-07-2024 00:00:00,491.5,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,503663985534,30-07-2024 00:00:00,8bf4a9fa3dd7fb5fc2abba7b
S75960940,30-07-2024 00:00:00,320.25,30-07-2024 00:00:00,,2001,2650,20012207843065,27111001182650,713735335156,30-07-2024 00:00:00,c4adfb2defe4ff1b46ecaec6
