Txnuid,Uid,Adjdate,Adjtype,Remitter,Beneficiery,Response,Txndate,Txntime,RRN,Terminalid,Ben_Mobile_No,Rem_Mobile_No,Chbref,Txnamount,Adjamount,Rem/PayeePSP_Fee,Ben_Fee,Ben_FeeSW,Adjfee,Npcifee,Remfeetax,Benfeetax,Npcitax,Adjref,Bankadjref,Adjproof,Compensation amount,time,Penalty,SHDT73,SHDT74,SHDT75,SHDT76,SHDT77,Transaction_Type,Transaction Indicator,Beneficiary Account number,Remitter Account number,Aadhar Number,Mobile Number,Payer PSP,Payee PSP,UPI Transaction ID,Virtual Address,Dispute Flag,Reason Code,MCC,Originating Channel
8523812249,4494907019,02-09-2024 00:00:00,TCC,INB,FIB,0,02-09-2024 00:00:00,0:0:0,498287892191,159332,9240501600988,7908241134563,,793.45,793.45,0,0,0,0,0,0,0,0,INB/FIB/TCC/4494907019,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9048913791908005793,9346680815923495427,,93003751850292,FIB,FIB,d5c16cbc3b0ec5fbaa17eee4,,RRC,U010,0850,UMOB
4264201392,1729986172,02-09-2024 00:00:00,Chargeback Acceptance,SBL,IIB,0,02-09-2024 00:00:00,0:0:0,424811668441,159332,9236753027833,7055177538354,,746.86,746.86,0,0,0,0,0,0,0,0,SBL/IIB/Chargeback Acceptance/1729986172,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9047884643884465405,9376959621098617587,,93578911911835,IIB,IIB,3c7dee813cf9dabbfa00cc57,,RRC,109,1644,IDIR
0897910355,9584840720,02-09-2024 00:00:00,RET,SBL,IDB,R9,02-09-2024 00:00:00,0:0:0,261396018955,159332,9436105893632,7867900206219,,940.06,940.06,0,0,0,0,0,0,0,0,SBL/IDB/RET/9584840720,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9031087829135221009,9374146113192078929,,93923212630641,IDB,IDB,2ffaed4bc219e5f3e6ddc5cf,,DRC,U008,0268,IDIR
0605145411,0023785232,02-09-2024 00:00:00,Fraud Chargeback Raise,BOI,MBK,RB,02-09-2024 00:00:00,0:0:0,850109152800,159332,9582121747251,7072732029091,,878.97,878.97,0,0,0,0,0,0,0,0,BOI/MBK/Fraud Chargeback Raise/0023785232,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9059138910972514068,9382807609126248063,,93982605190038,MBK,MBK,793b92fcbeef8f8ecaace3cb,,DRC,108,3456,UMOB
8196228438,1082706847,02-09-2024 00:00:00,RET,PNB,PNB,RB,02-09-2024 00:00:00,0:0:0,621964822541,159332,9467846990261,7604664899631,,102.84,102.84,0,0,0,0,0,0,0,0,PNB/PNB/RET/1082706847,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9001149996723616909,9334597409984758567,,93757682098001,PNB,PNB,c77dc88bce2641b85dfef965,,PBRB,501,1638,IDIR
5788724265,6087774755,02-09-2024 00:00:00,Credit Adjustment,YBS,ICI,0,02-09-2024 00:00:00,0:0:0,452349054707,159332,9039124360142,7790826629521,,503.11,503.11,0,0,0,0,0,0,0,0,YBS/ICI/Credit Adjustment/6087774755,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9073740553273114753,9379985395886808723,,93857719269340,ICI,ICI,a9fe0165ababeeae82b5bc6e,,PBRB,U008,5641,UMOB
9040710953,1401756248,02-09-2024 00:00:00,Chargeback Raise,SBL,YOM,RB,02-09-2024 00:00:00,0:0:0,048084694753,159332,9874785523814,7584637541610,,227.54,227.54,0,0,0,0,0,0,0,0,SBL/YOM/Chargeback Raise/1401756248,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9036556010873715287,9352283680564825332,,93170669726427,YOM,YOM,13eff7d5b23f1eed6ed49dce,,DRC,104,1879,UMOB
5069281923,7461331147,02-09-2024 00:00:00,Response to Complaint,SBL,IIB,0,02-09-2024 00:00:00,0:0:0,410057286766,159332,9687617646361,7101714190600,,156.48,156.48,0,0,0,0,0,0,0,0,SBL/IIB/Response to Complaint/7461331147,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9089462024261386687,9368012965654694782,,93267608492344,IIB,IIB,06db4dd32abea3158dc9a98c,,PR2C,109,8766,UMOB
0684431388,7756399759,02-09-2024 00:00:00,Debit Reversal Confirmation,ICI,SIB,R9,02-09-2024 00:00:00,0:0:0,950054650625,159332,9376339927949,7004637788779,,554.41,554.41,0,0,0,0,0,0,0,0,ICI/SIB/Debit Reversal Confirmation/7756399759,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9055292732456388946,9390332780519706827,,93875704859156,SIB,SIB,a0ece18dbcfecc3c9c4feaaf,,TCC,501,3647,UMOB
0957412320,8453329834,02-09-2024 00:00:00,Fraud Chargeback Representment,SBL,BOM,0,02-09-2024 00:00:00,0:0:0,366049814957,159332,9507241789173,7979702951780,,60.05,60.05,0,0,0,0,0,0,0,0,SBL/BOM/Fraud Chargeback Representment/8453329834,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9004199421801199722,9332452034734087178,,93524674281340,BOM,BOM,0ffa77c58144dbc8ce3ccd5c,,TCC,501,8581,IDIR
7115821255,6926353725,02-09-2024 00:00:00,Refund Reversal Confirmation,KMB,YBS,RB,02-09-2024 00:00:00,0:0:0,652245410348,159332,9178187591755,7798969868567,,173.30,173.30,0,0,0,0,0,0,0,0,KMB/YBS/Refund Reversal Confirmation/6926353725,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9068376254490777383,9317034252865177353,,93471539614990,YBS,YBS,19484b798db408ac5b571404,,DRC,109,2100,IDIR
6275642503,2416668546,02-09-2024 00:00:00,Wrong Credit Chargeback Acceptance,SBL,KMB,RR,02-09-2024 00:00:00,0:0:0,793443091413,159332,9691253556137,7829011789342,,984.80,984.80,0,0,0,0,0,0,0,0,SBL/KMB/Wrong Credit Chargeback Acceptance/2416668546,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9083642877158371697,9343753334917140973,,93496243168654,KMB,KMB,caf3f1965ace3fa893a495cc,,DRC,U010,6356,UMOB
9781675300,6723961766,02-09-2024 00:00:00,Chargeback Acceptance,SBL,HDF,RB,02-09-2024 00:00:00,0:0:0,938145540372,159332,9327301219919,7252791729202,,857.61,857.61,0,0,0,0,0,0,0,0,SBL/HDF/Chargeback Acceptance/6723961766,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9095567549190685856,9382611801800421697,,93722721123786,HDF,HDF,fe37a84c03c336e49511e2d7,,PR2C,U010,1929,UMOB
4162835796,2233987670,02-09-2024 00:00:00,TCC,SBL,KTP,RB,02-09-2024 00:00:00,0:0:0,811660619799,159332,9497037756821,7661989630773,,263.26,263.26,0,0,0,0,0,0,0,0,SBL/KTP/TCC/2233987670,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9046358655925154090,9316539196051658836,,93841339022719,KTP,KTP,c729fdf294a418e1183fce2e,,PBRB,104,1588,IDIR
1517445264,2605892360,02-09-2024 00:00:00,Wrong Credit Chargeback Raise,SBL,BDN,R9,02-09-2024 00:00:00,0:0:0,850568181222,159332,9893020653156,7358854566920,,304.04,304.04,0,0,0,0,0,0,0,0,SBL/BDN/Wrong Credit Chargeback Raise/2605892360,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9019593657375107356,9362044579558437797,,93947350436591,BDN,BDN,586d558acf8bb0e8851b1bc0,,PBRB,U008,8903,IDIR
0243778192,0887686159,02-09-2024 00:00:00,RET,YBS,IDB,RR,02-09-2024 00:00:00,0:0:0,775495211293,159332,9589812306290,7462390983865,,975.30,975.30,0,0,0,0,0,0,0,0,YBS/IDB/RET/0887686159,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9021009088041252224,9377290118513310454,,93978680384383,IDB,IDB,a38cdcffaec60e5e7088c8e5,,PR2C,108,2907,UMOB
8039464940,2489084197,02-09-2024 00:00:00,Wrong Credit Chargeback Acceptance,SBL,INB,RR,02-09-2024 00:00:00,0:0:0,980860075606,159332,9810324935058,7130441339358,,435.58,435.58,0,0,0,0,0,0,0,0,SBL/INB/Wrong Credit Chargeback Acceptance/2489084197,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9052098598439340089,9323554495257721775,,93138338717823,INB,INB,2eebefbd0d66e7a6bfd41a3c,,PR2C,104,9148,IDIR
8001717034,0652558400,02-09-2024 00:00:00,Fraud Chargeback Raise,SBL,PNB,0,02-09-2024 00:00:00,0:0:0,977652950319,159332,9355857681501,7184471091183,,135.36,135.36,0,0,0,0,0,0,0,0,SBL/PNB/Fraud Chargeback Raise/0652558400,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9035033890642761929,9372349378004253474,,93999996965391,PNB,PNB,92e93689efe8b8daeb9acfab,,PR2C,U010,0039,IDIR
2276855132,1800729092,02-09-2024 00:00:00,Re-presentment Raise,SBL,HDF,0,02-09-2024 00:00:00,0:0:0,799410733543,159332,9781560086831,7220812144394,,810.02,810.02,0,0,0,0,0,0,0,0,SBL/HDF/Re-presentment Raise/1800729092,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9059292124834240377,9330145776279312132,,93595732325388,HDF,HDF,a49b57dd2bd2c4f56cafbe49,,PR2C,103,3582,UMOB
9506693122,5375256011,02-09-2024 00:00:00,Debit Reversal Confirmation,SBL,BDN,RB,02-09-2024 00:00:00,0:0:0,777010746146,159332,9597216552856,7598219404504,,327.54,327.54,0,0,0,0,0,0,0,0,SBL/BDN/Debit Reversal Confirmation/5375256011,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9018048210996182524,9368073274982682288,,93983714073060,BDN,BDN,0ba0ee6bb8fc1bc11c4dcdb3,,TCC,104,2687,UMOB
4427899830,8909425168,02-09-2024 00:00:00,Complaint Raise,SBL,IDC,RR,02-09-2024 00:00:00,0:0:0,258886366100,159332,9747452158268,7060097793369,,319.67,319.67,0,0,0,0,0,0,0,0,SBL/IDC/Complaint Raise/8909425168,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9026730495460244884,9351009952021491243,,93038852825956,IDC,IDC,fb2be419f0ba30aec66a08ca,,PBRB,104,6339,IDIR
7465730265,2014466660,02-09-2024 00:00:00,Wrong Credit Chargeback Raise,SBL,CNB,RB,02-09-2024 00:00:00,0:0:0,133114728401,159332,9605314340206,7355714306947,,923.17,923.17,0,0,0,0,0,0,0,0,SBL/CNB/Wrong Credit Chargeback Raise/2014466660,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9020124741006042145,9343580876888220137,,93981891743116,CNB,CNB,5baccd487dd47b5d909f9616,,PR2C,U010,1347,IDIR
1700882048,9549535658,02-09-2024 00:00:00,Credit Adjustment,SBL,FBL,RR,02-09-2024 00:00:00,0:0:0,899637705454,159332,9251927147931,7346705003876,,222.70,222.70,0,0,0,0,0,0,0,0,SBL/FBL/Credit Adjustment/9549535658,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9075236855141028061,9360453583120759027,,93209913307728,FBL,FBL,8238cecf7062eaaeea6fbe6f,,PR2C,103,1708,UMOB
2803028566,0867727831,02-09-2024 00:00:00,Wrong Credit Chargeback Acceptance,SBL,CNB,0,02-09-2024 00:00:00,0:0:0,184757696989,159332,9396518929397,7468386346451,,265.56,265.56,0,0,0,0,0,0,0,0,SBL/CNB/Wrong Credit Chargeback Acceptance/0867727831,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9067298604950018354,9333097025748246079,,93059430837257,CNB,CNB,ff23cea29e11ebb0fe2a66a4,,PBRB,501,2760,IDIR
8770194746,7897741093,02-09-2024 00:00:00,Refund Reversal Confirmation,CNB,BOB,RR,02-09-2024 00:00:00,0:0:0,239082457364,159332,9162335325359,7515557859232,,760.54,760.54,0,0,0,0,0,0,0,0,CNB/BOB/Refund Reversal Confirmation/7897741093,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9010059829903698888,9315191358674931720,,93662864102579,BOB,BOB,97642d3e0e8c3aaa45ac756d,,DRC,102,5206,IDIR
3905540618,8201808464,02-09-2024 00:00:00,Complaint Raise,IPB,IIB,0,02-09-2024 00:00:00,0:0:0,993047303830,159332,9924326430816,7710933648278,,28.46,28.46,0,0,0,0,0,0,0,0,IPB/IIB/Complaint Raise/8201808464,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9062142211309943552,9382671298063832856,,93820361041601,IIB,IIB,83c1a9aa614f0bcbba7ec5be,,DRC,108,8813,IDIR
7538585175,7329649414,02-09-2024 00:00:00,Wrong Credit Chargeback Raise,SBL,CBI,R9,02-09-2024 00:00:00,0:0:0,700248941796,159332,9327040500816,7413849047750,,163.20,163.20,0,0,0,0,0,0,0,0,SBL/CBI/Wrong Credit Chargeback Raise/7329649414,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9091599288274034062,9327208203933222235,,93356576904343,CBI,CBI,cd902ef79118162f83e5e60b,,DRC,U008,5132,UMOB
3336096724,5190550766,02-09-2024 00:00:00,Re-presentment Raise,SBL,UOB,R9,02-09-2024 00:00:00,0:0:0,008501571121,159332,9946029817694,7985590559778,,906.92,906.92,0,0,0,0,0,0,0,0,SBL/UOB/Re-presentment Raise/5190550766,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9014758230875500362,9355954428392101167,,93772347872898,UOB,UOB,c4ca8ce0bff66a8ece23fcf7,,TCC,108,7976,IDIR
0187333567,2335256371,02-09-2024 00:00:00,Chargeback Acceptance,SBL,FIB,RB,02-09-2024 00:00:00,0:0:0,460570152319,159332,9651219580880,7644251304337,,397.06,397.06,0,0,0,0,0,0,0,0,SBL/FIB/Chargeback Acceptance/2335256371,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9079341112936197577,9385411667348111707,,93945760873719,FIB,FIB,42b21f1acfaeb363dfb9db7a,,DRC,501,4961,IDIR
0070515402,5076359283,02-09-2024 00:00:00,Online Refund,SBL,KMB,0,02-09-2024 00:00:00,0:0:0,185777412000,159332,9613390678513,7063079744948,,950.49,950.49,0,0,0,0,0,0,0,0,SBL/KMB/Online Refund/5076359283,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9044084545049959804,9375386833483367197,,93694610390675,KMB,KMB,fda7cfb48179fd0a5bb05a02,,DRC,104,0317,UMOB
6420845447,8608785454,02-09-2024 00:00:00,Differed Re-presentment Raise,SBL,BOB,R9,02-09-2024 00:00:00,0:0:0,687977026705,159332,9569193642704,7304967020895,,671.25,671.25,0,0,0,0,0,0,0,0,SBL/BOB/Differed Re-presentment Raise/8608785454,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9081095493649475486,9308381111618378516,,93332029136341,BOB,BOB,bfffedd8e38da80b0a9dc863,,PBRB,104,7798,UMOB
7069517391,5032965217,02-09-2024 00:00:00,Fraud Chargeback Representment,YJU,IOB,RR,02-09-2024 00:00:00,0:0:0,389106808644,159332,9724360466163,7435097891144,,303.02,303.02,0,0,0,0,0,0,0,0,YJU/IOB/Fraud Chargeback Representment/5032965217,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9029554421501489633,9364446878554165609,,93241951554650,IOB,IOB,bf2debbbedfae58792bb589c,,DRC,108,0931,UMOB
9642290188,4875730940,02-09-2024 00:00:00,TCC,SBL,BDN,RB,02-09-2024 00:00:00,0:0:0,269375737017,159332,9103395102377,7521363588712,,35.64,35.64,0,0,0,0,0,0,0,0,SBL/BDN/TCC/4875730940,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9067663736994933673,9335081103055602023,,93271081955917,BDN,BDN,4aaaf040d9c8a8c3a183f0a5,,PBRB,103,2568,IDIR
8880299470,8653599379,02-09-2024 00:00:00,TCC,SBL,YBS,R9,02-09-2024 00:00:00,0:0:0,491615602302,159332,9333574147917,7263162985477,,472.14,472.14,0,0,0,0,0,0,0,0,SBL/YBS/TCC/8653599379,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9024178215821075286,9339256011696616105,,93424791193486,YBS,YBS,e2bae7d1ade6a844d6e0fd78,,PR2C,104,0679,UMOB
9266678896,1520377747,02-09-2024 00:00:00,Differed Chargeback Raise,YBS,UOB,R9,02-09-2024 00:00:00,0:0:0,561118577304,159332,9101038128330,7340035008484,,652.89,652.89,0,0,0,0,0,0,0,0,YBS/UOB/Differed Chargeback Raise/1520377747,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9036532985145209280,9398160917583890647,,93988363970912,UOB,UOB,cb747d3925bc5afcbced920e,,DRC,104,3040,UMOB
2112463681,0996571671,02-09-2024 00:00:00,Chargeback Acceptance,SBL,SIB,0,02-09-2024 00:00:00,0:0:0,886314981600,159332,9882110025223,7597505588082,,112.24,112.24,0,0,0,0,0,0,0,0,SBL/SIB/Chargeback Acceptance/0996571671,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9002885633234112951,9328914097669995477,,93383701288508,SIB,SIB,6fbd8de24aea1acace8e8cae,,PR2C,108,0342,IDIR
8765302352,6468519467,02-09-2024 00:00:00,Fraud Chargeback Raise,YJU,BOM,RB,02-09-2024 00:00:00,0:0:0,848282571144,159332,9236391810322,7478972836932,,843.01,843.01,0,0,0,0,0,0,0,0,YJU/BOM/Fraud Chargeback Raise/6468519467,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9033690578296874334,9345360793992816566,,93397055398995,BOM,BOM,7f83903dfff4dcde3de637ce,,DRC,102,9985,IDIR
0000326061,2657257563,02-09-2024 00:00:00,Fraud Chargeback Representment,SBL,KMB,R9,02-09-2024 00:00:00,0:0:0,796980784944,159332,9105196384957,7887390014414,,75.76,75.76,0,0,0,0,0,0,0,0,SBL/KMB/Fraud Chargeback Representment/2657257563,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9068855831473788244,9379446840871157740,,93043323891355,KMB,KMB,3e8ffa96f7d9a7d3e3fd6acd,,TCC,U008,4923,IDIR
4879084747,6428884190,02-09-2024 00:00:00,Fraud Chargeback Representment,SBL,HDF,R9,02-09-2024 00:00:00,0:0:0,664759406197,159332,9985421894060,7469126793008,,176.29,176.29,0,0,0,0,0,0,0,0,SBL/HDF/Fraud Chargeback Representment/6428884190,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9035307461543036631,9335403621921565406,,93813800864469,HDF,HDF,e01bfff3fbddfcd6dac7dd28,,TCC,104,6008,IDIR
1443761519,2808701781,02-09-2024 00:00:00,TCC,ICI,YOM,RB,02-09-2024 00:00:00,0:0:0,328829321315,159332,9189798734637,7354019887563,,257.87,257.87,0,0,0,0,0,0,0,0,ICI/YOM/TCC/2808701781,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9072939072341943451,9343800561812723857,,93039119738511,YOM,YOM,1f28fe5a6f4bd7a65abf4cc2,,PBRB,501,0881,IDIR
4051885308,1089670773,02-09-2024 00:00:00,Differed Re-presentment Raise,SBL,FBL,RB,02-09-2024 00:00:00,0:0:0,778255761332,159332,9021873933562,7394122382802,,201.53,201.53,0,0,0,0,0,0,0,0,SBL/FBL/Differed Re-presentment Raise/1089670773,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9026601266327764313,9395740384762242700,,93490068882054,FBL,FBL,2b5519bc9953525fbec76eaa,,RRC,104,7840,UMOB
3525615233,7769522921,02-09-2024 00:00:00,Re-presentment Raise,SBL,UCO,0,02-09-2024 00:00:00,0:0:0,672876576360,159332,9057169017451,7394983554288,,907.33,907.33,0,0,0,0,0,0,0,0,SBL/UCO/Re-presentment Raise/7769522921,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9028976415551610175,9349028659029225465,,93686830004734,UCO,UCO,2ed80ada0430cefa2fb84ae0,,TCC,103,3026,IDIR
5026117408,6764912186,02-09-2024 00:00:00,Differed Re-presentment Raise,SBL,AXB,RR,02-09-2024 00:00:00,0:0:0,455803470902,159332,9994132290092,7559555396684,,175.65,175.65,0,0,0,0,0,0,0,0,SBL/AXB/Differed Re-presentment Raise/6764912186,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9053706830502215160,9399992517205823011,,93988726819614,AXB,AXB,eb9b5aabf3f8c86c811f7a65,,TCC,109,4511,UMOB
7774225980,1377273290,02-09-2024 00:00:00,Fraud Chargeback Representment,SBL,YBS,R9,02-09-2024 00:00:00,0:0:0,474907295139,159332,9530901234636,7520834454660,,676.01,676.01,0,0,0,0,0,0,0,0,SBL/YBS/Fraud Chargeback Representment/1377273290,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9017280519159238465,9357758490566030174,,93650700959537,YBS,YBS,b82121130b36157ad39bddcf,,PBRB,103,9526,UMOB
4342285896,8219997142,02-09-2024 00:00:00,TCC,SBI,IDB,RB,02-09-2024 00:00:00,0:0:0,506925419950,159332,9058201390278,7188809560110,,530.67,530.67,0,0,0,0,0,0,0,0,SBI/IDB/TCC/8219997142,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9078986579728758195,9316231414121137754,,93918587642554,IDB,IDB,8b287d7f6d9af9ef4f1d50ec,,TCC,108,3179,UMOB
5714317920,3210187916,02-09-2024 00:00:00,Chargeback Raise,SBI,PNB,RR,02-09-2024 00:00:00,0:0:0,051380263299,159332,9832255967649,7274563899107,,794.35,794.35,0,0,0,0,0,0,0,0,SBI/PNB/Chargeback Raise/3210187916,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9066714092802141852,9346388736967981041,,93912685649279,PNB,PNB,cf456357e46b1fe2917d8b84,,RRC,501,9094,UMOB
5960695641,9225278510,02-09-2024 00:00:00,Differed Chargeback Raise,SBL,MBK,0,02-09-2024 00:00:00,0:0:0,717135047990,159332,9199359025523,7671709053476,,506.72,506.72,0,0,0,0,0,0,0,0,SBL/MBK/Differed Chargeback Raise/9225278510,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9059302142653162105,9331174407782534160,,93356059523170,MBK,MBK,8ef7f6746166fbe02a38b5cf,,TCC,103,5992,UMOB
5923512930,1781527133,02-09-2024 00:00:00,Debit Reversal Confirmation,SBL,YJU,R9,02-09-2024 00:00:00,0:0:0,885810970631,159332,9258593393407,7807501483981,,446.76,446.76,0,0,0,0,0,0,0,0,SBL/YJU/Debit Reversal Confirmation/1781527133,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9089626906607424059,9336747271136112454,,93769344157430,YJU,YJU,cddcb7ea0030eee1e9edd31e,,PR2C,103,0452,UMOB
6545088252,6354582546,02-09-2024 00:00:00,Chargeback Acceptance,YBS,PNB,R9,02-09-2024 00:00:00,0:0:0,526582556980,159332,9407282341519,7181362476321,,647.00,647.00,0,0,0,0,0,0,0,0,YBS/PNB/Chargeback Acceptance/6354582546,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9082822080154088890,9309208476116197456,,93082257761495,PNB,PNB,f27f8c9bcb5b7ceafeac2fa1,,DRC,104,4317,IDIR
1957029138,9958535386,02-09-2024 00:00:00,Credit Adjustment,YES,KTP,R9,02-09-2024 00:00:00,0:0:0,158813535539,159332,9265313443498,7520424643565,,887.13,887.13,0,0,0,0,0,0,0,0,YES/KTP/Credit Adjustment/9958535386,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9026049540868147358,9305333086808757021,,93314888721149,KTP,KTP,232081aaf9927c4c7d634bee,,TCC,103,4480,IDIR
4913571316,3211979412,02-09-2024 00:00:00,Chargeback Raise,SBL,INB,RR,02-09-2024 00:00:00,0:0:0,503179062831,159332,9494188942681,7890134057968,,753.53,753.53,0,0,0,0,0,0,0,0,SBL/INB/Chargeback Raise/3211979412,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9006778249803945677,9389326093934163142,,93969090036089,INB,INB,3f60ccec08fffd223d5e8ff7,,TCC,109,4091,UMOB
7256688894,9663051708,02-09-2024 00:00:00,Wrong Credit Chargeback Acceptance,SBL,BOI,RB,02-09-2024 00:00:00,0:0:0,391417513122,159332,9235447419523,7623247954086,,589.51,589.51,0,0,0,0,0,0,0,0,SBL/BOI/Wrong Credit Chargeback Acceptance/9663051708,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9057068556575363576,9329035667650080965,,93227633521439,BOI,BOI,ee53cc316e3c2d1f9dfedd73,,TCC,109,0096,IDIR
1694246610,5752627250,02-09-2024 00:00:00,Wrong Credit Chargeback Acceptance,INB,INB,R9,02-09-2024 00:00:00,0:0:0,315058882120,159332,9268355754913,7145272126430,,231.91,231.91,0,0,0,0,0,0,0,0,INB/INB/Wrong Credit Chargeback Acceptance/5752627250,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9094770486335855157,9358858086740018045,,93021757024183,INB,INB,ecb9576b3ffa8cd12ee7cdb9,,PBRB,109,3019,UMOB
8407135024,3640795856,02-09-2024 00:00:00,Debit Reversal Confirmation,SBL,IDB,RB,02-09-2024 00:00:00,0:0:0,213018113996,159332,9704275690518,7675758001670,,812.10,812.10,0,0,0,0,0,0,0,0,SBL/IDB/Debit Reversal Confirmation/3640795856,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9053397686545749664,9303792892699126745,,93807812323677,IDB,IDB,fdb99cc34fd4880efc8cda8f,,PR2C,102,4227,IDIR
4022143358,3680422822,02-09-2024 00:00:00,Debit Reversal Confirmation,SBL,ICI,0,02-09-2024 00:00:00,0:0:0,478688985884,159332,9245142018899,7304956387783,,698.22,698.22,0,0,0,0,0,0,0,0,SBL/ICI/Debit Reversal Confirmation/3680422822,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9082156630106553849,9322861592544609137,,93591527524429,ICI,ICI,d2e8ac6da390913dda3d6fea,,RRC,109,3247,IDIR
0631460451,7028313570,02-09-2024 00:00:00,Fraud Chargeback Representment,SBL,HDF,RR,02-09-2024 00:00:00,0:0:0,488007167571,159332,9168516809308,7040946333709,,876.61,876.61,0,0,0,0,0,0,0,0,SBL/HDF/Fraud Chargeback Representment/7028313570,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9001173575014925221,9353578854419725581,,93992214718892,HDF,HDF,7fb7e4cf5a4fdb6bee3d6906,,PBRB,U010,1457,IDIR
2293873745,4738361102,02-09-2024 00:00:00,Differed Re-presentment Raise,SBL,APP,R9,02-09-2024 00:00:00,0:0:0,161049332975,159332,9161102045019,7787352292426,,628.05,628.05,0,0,0,0,0,0,0,0,SBL/APP/Differed Re-presentment Raise/4738361102,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9024715585176189586,9390699944815642829,,93886281709105,APP,APP,6802d9ec98d3af6a0e1e3ac8,,DRC,104,7211,IDIR
9768690925,5501318168,02-09-2024 00:00:00,Credit Adjustment,SBL,BDN,RR,02-09-2024 00:00:00,0:0:0,248579192371,159332,9688912742679,7416645577669,,99.40,99.40,0,0,0,0,0,0,0,0,SBL/BDN/Credit Adjustment/5501318168,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9050950902359043204,9384375715052954440,,93074940962469,BDN,BDN,64341c560d0ecb5343ccece6,,RRC,U010,1972,UMOB
