Txnuid,Uid,Adjdate,Adjtype,Remitter,Beneficiery,Response,Txndate,Txntime,RRN,Terminalid,Ben_Mobile_No,Rem_Mobile_No,Chbref,Txnamount,Adjamount,Rem/PayeePSP_Fee,Ben_Fee,Ben_FeeSW,Adjfee,Npcifee,Remfeetax,Benfeetax,Npcitax,Adjref,Bankadjref,Adjproof,Compensation amount,time,Penalty,SHDT73,SHDT74,SHDT75,SHDT76,SHDT77,Transaction_Type,Transaction Indicator,Beneficiary Account number,Remitter Account number,Aadhar Number,Mobile Number,Payer PSP,Payee PSP,UPI Transaction ID,Virtual Address,Dispute Flag,Reason Code,MCC,Originating Channel
4080345498,4007623307,01-09-2024 00:00:00,Differed Re-presentment Raise,SBL,KMB,RB,01-09-2024 00:00:00,0:0:0,459845144371,159332,9445117815481,7601417166217,,974.70,974.70,0,0,0,0,0,0,0,0,SBL/KMB/Differed Re-presentment Raise/4007623307,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9029001911486892175,9350637059320799911,,93421292147608,KMB,KMB,e2dec44b0b0cf6e3b6dc7ea3,,PBRB,108,1756,UMOB
5469011060,7671506035,01-09-2024 00:00:00,Complaint Raise,SBL,CBI,RR,01-09-2024 00:00:00,0:0:0,076343399339,159332,9556969282524,7825075217590,,716.67,716.67,0,0,0,0,0,0,0,0,SBL/CBI/Complaint Raise/7671506035,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9093253010921094208,9397574472030828770,,93238767557372,CBI,CBI,fba798aa3dec3e0d2905e3ee,,RRC,103,8460,IDIR
5095854471,2610934401,01-09-2024 00:00:00,Differed Chargeback Raise,SBL,GTI,0,01-09-2024 00:00:00,0:0:0,718768106749,159332,9325298067965,7885935709287,,349.39,349.39,0,0,0,0,0,0,0,0,SBL/GTI/Differed Chargeback Raise/2610934401,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9040985937784146134,9324991958278949596,,93630542915593,GTI,GTI,14b7d2a410dfbcdcabaafa7d,,TCC,U010,4961,UMOB
1531436423,2213926325,01-09-2024 00:00:00,Complaint Raise,FBL,SBI,RB,01-09-2024 00:00:00,0:0:0,754223059721,159332,9653469796525,7075978630252,,81.22,81.22,0,0,0,0,0,0,0,0,FBL/SBI/Complaint Raise/2213926325,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9045121572781514144,9324023655893615542,,93498468727126,SBI,SBI,eba00b33e4da87585cc0cd62,,PBRB,U010,3433,IDIR
6457272534,4279493476,01-09-2024 00:00:00,Differed Re-presentment Raise,SBL,BOB,RB,01-09-2024 00:00:00,0:0:0,044558250840,159332,9394797280064,7127912597010,,854.66,854.66,0,0,0,0,0,0,0,0,SBL/BOB/Differed Re-presentment Raise/4279493476,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9055143116910189301,9338139750588514296,,93410428836257,BOB,BOB,fc4c0982559fdc348ac7fadd,,PBRB,102,1035,UMOB
7827781931,9559801010,01-09-2024 00:00:00,Online Refund,ARL,KMB,RB,01-09-2024 00:00:00,0:0:0,725559848358,159332,9107571687816,7424156803872,,383.14,383.14,0,0,0,0,0,0,0,0,ARL/KMB/Online Refund/9559801010,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9063434563617789242,9341525098169245068,,93491996083331,KMB,KMB,e0cd1092dbd45b6e1fde641d,,DRC,501,5429,UMOB
7403971631,6385801017,01-09-2024 00:00:00,Complaint Raise,SBL,KTP,RB,01-09-2024 00:00:00,0:0:0,304495275157,159332,9897338844938,7685281716221,,692.10,692.10,0,0,0,0,0,0,0,0,SBL/KTP/Complaint Raise/6385801017,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9038458533250016765,9328055910913205167,,93296295295746,KTP,KTP,dd7f69db8f0412b143498ce5,,TCC,U008,4474,UMOB
7057969220,6203194334,01-09-2024 00:00:00,Credit Adjustment,SBL,HDF,RR,01-09-2024 00:00:00,0:0:0,832722217118,159332,9617496334812,7541288453421,,232.30,232.30,0,0,0,0,0,0,0,0,SBL/HDF/Credit Adjustment/6203194334,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9041003429859761114,9316766502391260964,,93759047829302,HDF,HDF,c6ce1bbff5acef6adaa43e75,,PR2C,103,7284,UMOB
2278832075,5093853401,01-09-2024 00:00:00,Re-presentment Raise,SBL,YBS,0,01-09-2024 00:00:00,0:0:0,489590652619,159332,9300427370238,7957367904331,,547.99,547.99,0,0,0,0,0,0,0,0,SBL/YBS/Re-presentment Raise/5093853401,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9027248444723411138,9323006820320078647,,93449666135223,YBS,YBS,1f68d3cdcf32b7ed4bfcc95a,,RRC,501,1531,UMOB
1410415080,0088929844,01-09-2024 00:00:00,Wrong Credit Chargeback Raise,FBL,KTP,RB,01-09-2024 00:00:00,0:0:0,613623404191,159332,9484512016555,7782452997492,,398.02,398.02,0,0,0,0,0,0,0,0,FBL/KTP/Wrong Credit Chargeback Raise/0088929844,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9032090411990548903,9376707784089962326,,93813707075862,KTP,KTP,7c32dbcbb1643bfaecdb0d1e,,RRC,501,3331,UMOB
5047070830,5279351121,01-09-2024 00:00:00,Fraud Chargeback Representment,CNB,PNB,0,01-09-2024 00:00:00,0:0:0,273709568333,159332,9185637311533,7115897817032,,537.18,537.18,0,0,0,0,0,0,0,0,CNB/PNB/Fraud Chargeback Representment/5279351121,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9057252415960610728,9303660156862658687,,93806341700141,PNB,PNB,92236cf9fefdd4dfa9cf91eb,,TCC,108,5637,IDIR
2212866722,2247180865,01-09-2024 00:00:00,Wrong Credit Chargeback Acceptance,SBL,KVB,RR,01-09-2024 00:00:00,0:0:0,200619244490,159332,9709842618237,7705059831326,,492.31,492.31,0,0,0,0,0,0,0,0,SBL/KVB/Wrong Credit Chargeback Acceptance/2247180865,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9027799592753119786,9362264744025476711,,93761050331083,KVB,KVB,7d05cba2c2acdcefab1a466e,,PR2C,103,1722,UMOB
4292824874,2046171323,01-09-2024 00:00:00,Differed Re-presentment Raise,SBL,CBI,RR,01-09-2024 00:00:00,0:0:0,840628610828,159332,9378800049856,7289249899325,,991.16,991.16,0,0,0,0,0,0,0,0,SBL/CBI/Differed Re-presentment Raise/2046171323,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9082153092539046524,9324674266144771715,,93140790567367,CBI,CBI,b925b0b9875d6eeba5ffc6e1,,DRC,109,3146,IDIR
1389662372,7248491377,01-09-2024 00:00:00,Complaint Raise,SBL,BOB,R9,01-09-2024 00:00:00,0:0:0,766637542727,159332,9975125623790,7653917280112,,840.59,840.59,0,0,0,0,0,0,0,0,SBL/BOB/Complaint Raise/7248491377,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9000284361998386515,9303800820505871065,,93136446033794,BOB,BOB,90a7cfd2e1619bec400adad0,,PBRB,102,9911,UMOB
8097710374,2730250267,01-09-2024 00:00:00,Fraud Chargeback Raise,BOB,FIB,RB,01-09-2024 00:00:00,0:0:0,580843990943,159332,9088145377570,7304616244801,,742.65,742.65,0,0,0,0,0,0,0,0,BOB/FIB/Fraud Chargeback Raise/2730250267,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9048377106897729381,9318712482171148055,,93126577550514,FIB,FIB,2fdfe96b3ad8c80bef8c6b7e,,PBRB,U010,7290,IDIR
4463289779,7647487226,01-09-2024 00:00:00,Fraud Chargeback Raise,SBL,ICI,0,01-09-2024 00:00:00,0:0:0,732855408490,159332,9949605007567,7528964659586,,924.72,924.72,0,0,0,0,0,0,0,0,SBL/ICI/Fraud Chargeback Raise/7647487226,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9023502576254378038,9356103751385276274,,93622374179762,ICI,ICI,fe5ecdcec2cdaadcc1ab17a2,,PBRB,501,5263,UMOB
4863360267,9242306482,01-09-2024 00:00:00,Wrong Credit Chargeback Raise,SBL,YES,0,01-09-2024 00:00:00,0:0:0,979489717519,159332,9430413591451,7803210100275,,148.71,148.71,0,0,0,0,0,0,0,0,SBL/YES/Wrong Credit Chargeback Raise/9242306482,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9079465506679161521,9335467236820300831,,93240291248246,YES,YES,c604d6be830cd665be73ddd6,,TCC,U010,3559,UMOB
0412989670,3249203358,01-09-2024 00:00:00,Refund Reversal Confirmation,SBL,BOI,R9,01-09-2024 00:00:00,0:0:0,634449250523,159332,9493487115408,7255797031821,,82.70,82.70,0,0,0,0,0,0,0,0,SBL/BOI/Refund Reversal Confirmation/3249203358,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9009735527690189949,9302936134525348234,,93375913423116,BOI,BOI,9c90db3f2aa2a42d6a18e5f5,,RRC,103,2378,UMOB
5433607097,2401703923,01-09-2024 00:00:00,RET,PNB,YES,R9,01-09-2024 00:00:00,0:0:0,259247255799,159332,9412359852166,7289442710356,,844.50,844.50,0,0,0,0,0,0,0,0,PNB/YES/RET/2401703923,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9095932337580771511,9348983785352348871,,93290059669078,YES,YES,dc193cce35ad3a9be2dd8769,,TCC,104,3314,UMOB
6804298532,6157050526,01-09-2024 00:00:00,Wrong Credit Chargeback Raise,SBL,KVB,R9,01-09-2024 00:00:00,0:0:0,423970733060,159332,9242464613381,7982639689674,,292.88,292.88,0,0,0,0,0,0,0,0,SBL/KVB/Wrong Credit Chargeback Raise/6157050526,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9095603102161886014,9397113957257680842,,93636315260777,KVB,KVB,fca44c7acc1603c97edb5e3e,,DRC,103,0243,UMOB
8286135807,2983986101,01-09-2024 00:00:00,Credit Adjustment,SBL,IPB,R9,01-09-2024 00:00:00,0:0:0,477845333207,159332,9500941644265,7324811833696,,998.42,998.42,0,0,0,0,0,0,0,0,SBL/IPB/Credit Adjustment/2983986101,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9077374528038160744,9359165645306668319,,93415895436070,IPB,IPB,4eed3f3be8a6d02ee6295bcf,,PBRB,U008,1796,UMOB
5994202574,0482547237,01-09-2024 00:00:00,Differed Re-presentment Raise,SBL,CBI,0,01-09-2024 00:00:00,0:0:0,616407431978,159332,9591213607655,7783939693211,,281.40,281.40,0,0,0,0,0,0,0,0,SBL/CBI/Differed Re-presentment Raise/0482547237,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9040342718105390743,9339019699379375041,,93856736945609,CBI,CBI,f6ac452d2d55a3fd8bcdc751,,RRC,501,1591,IDIR
7398320262,5049168193,01-09-2024 00:00:00,Fraud Chargeback Representment,SBL,APP,0,01-09-2024 00:00:00,0:0:0,797146862132,159332,9828575791845,7232046071067,,976.73,976.73,0,0,0,0,0,0,0,0,SBL/APP/Fraud Chargeback Representment/5049168193,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9080595778885444003,9398713139096815396,,93156515488220,APP,APP,3b14944ed98eb79a4da97c63,,TCC,102,2006,IDIR
2896400487,9801945463,01-09-2024 00:00:00,Differed Re-presentment Raise,SBL,BOM,0,01-09-2024 00:00:00,0:0:0,312127858964,159332,9531109049043,7816462420068,,284.95,284.95,0,0,0,0,0,0,0,0,SBL/BOM/Differed Re-presentment Raise/9801945463,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9073969808332764958,9338939976866792699,,93304815672475,BOM,BOM,aa99126cddff7ada8a214a67,,PR2C,108,7601,IDIR
7798456321,7030591304,01-09-2024 00:00:00,Wrong credit Representment,SBL,YOM,0,01-09-2024 00:00:00,0:0:0,824062039925,159332,9993631384956,7266802869723,,491.69,491.69,0,0,0,0,0,0,0,0,SBL/YOM/Wrong credit Representment/7030591304,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9010042636477515113,9354891969317111784,,93023680225397,YOM,YOM,f36c2c63746bc0ebfef50acc,,PBRB,U008,1473,UMOB
8792786488,8907456378,01-09-2024 00:00:00,TCC,SBL,IIB,RB,01-09-2024 00:00:00,0:0:0,902537858040,159332,9860039830181,7843651038635,,386.88,386.88,0,0,0,0,0,0,0,0,SBL/IIB/TCC/8907456378,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9031071792772007469,9304121954563243693,,93251248155238,IIB,IIB,cdad1cc00effc934d79b1a9a,,PR2C,501,2592,IDIR
0237312904,1096996150,01-09-2024 00:00:00,Chargeback Acceptance,SBL,BOI,0,01-09-2024 00:00:00,0:0:0,532144745886,159332,9966044153102,7361275070387,,807.14,807.14,0,0,0,0,0,0,0,0,SBL/BOI/Chargeback Acceptance/1096996150,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9080673961265935825,9317709325383503994,,93644860139292,BOI,BOI,afb0c80ee2d7f93d46a4e48d,,DRC,104,4191,IDIR
7176378961,8062964392,01-09-2024 00:00:00,Re-presentment Raise,SBL,INB,R9,01-09-2024 00:00:00,0:0:0,482776755601,159332,9228488727709,7423097138545,,931.27,931.27,0,0,0,0,0,0,0,0,SBL/INB/Re-presentment Raise/8062964392,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9063028478743396452,9327858918777174034,,93719902952362,INB,INB,fe41ae65df3e0d890b1a7c55,,PBRB,109,3545,UMOB
3859868117,0538151703,01-09-2024 00:00:00,Refund Reversal Confirmation,INB,SIB,RB,01-09-2024 00:00:00,0:0:0,857495622320,159332,9459470902591,7860852531465,,34.60,34.60,0,0,0,0,0,0,0,0,INB/SIB/Refund Reversal Confirmation/0538151703,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9024872250091082371,9366281117965378574,,93404921482158,SIB,SIB,869ac8ab1dc5b29adce55ee9,,DRC,103,9244,UMOB
1138874546,8067407312,01-09-2024 00:00:00,Complaint Raise,SBL,ARL,0,01-09-2024 00:00:00,0:0:0,744218438718,159332,9328309132761,7554584967237,,481.05,481.05,0,0,0,0,0,0,0,0,SBL/ARL/Complaint Raise/8067407312,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9061334371445995602,9373931973118571414,,93910875441165,ARL,ARL,a12bdfeb559f9e0df9a28268,,PBRB,108,2130,UMOB
9492093256,8799791328,01-09-2024 00:00:00,Wrong Credit Chargeback Acceptance,SBL,KTP,RB,01-09-2024 00:00:00,0:0:0,289083436018,159332,9243625898528,7048182662360,,94.34,94.34,0,0,0,0,0,0,0,0,SBL/KTP/Wrong Credit Chargeback Acceptance/8799791328,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9001539526165896581,9303985338788020200,,93520183963804,KTP,KTP,05fcfd5e2cfb5ccee9a0ea63,,RRC,U008,0684,IDIR
7307816578,7148633192,01-09-2024 00:00:00,Debit Reversal Confirmation,SBL,BOM,R9,01-09-2024 00:00:00,0:0:0,478547983205,159332,9824453293718,7402513983537,,662.44,662.44,0,0,0,0,0,0,0,0,SBL/BOM/Debit Reversal Confirmation/7148633192,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9074151625963943058,9329588507800811776,,93763603014924,BOM,BOM,54bfd7cf6e04ebfbe1f9faf5,,DRC,102,8493,IDIR
4134928170,7997911134,01-09-2024 00:00:00,Online Refund,SBL,YES,RR,01-09-2024 00:00:00,0:0:0,509373632604,159332,9270356395440,7383013460438,,89.96,89.96,0,0,0,0,0,0,0,0,SBL/YES/Online Refund/7997911134,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9069979076794437830,9399311057043168240,,93948953710146,YES,YES,560bae6c6fdf7ec530b7c57a,,RRC,102,3513,UMOB
8210532786,7311102765,01-09-2024 00:00:00,Differed Re-presentment Raise,SBL,KMB,RR,01-09-2024 00:00:00,0:0:0,535004974705,159332,9004433655535,7042517850731,,931.33,931.33,0,0,0,0,0,0,0,0,SBL/KMB/Differed Re-presentment Raise/7311102765,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9025274054308634718,9380055008736154059,,93397132118242,KMB,KMB,6312f1d6bf3e83dbdafbf5d9,,TCC,U008,5394,UMOB
1713295622,8823915870,01-09-2024 00:00:00,Response to Complaint,YES,KMB,0,01-09-2024 00:00:00,0:0:0,983330747883,159332,9036497221152,7608427700603,,497.78,497.78,0,0,0,0,0,0,0,0,YES/KMB/Response to Complaint/8823915870,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9080061984210879949,9378428191205740943,,93964908151191,KMB,KMB,f1fa4cf56b5a5c568ed3cef0,,DRC,104,6289,IDIR
4040046146,5204670304,01-09-2024 00:00:00,Wrong Credit Chargeback Raise,APP,YJU,0,01-09-2024 00:00:00,0:0:0,914306019021,159332,9450874675697,7288860592773,,365.16,365.16,0,0,0,0,0,0,0,0,APP/YJU/Wrong Credit Chargeback Raise/5204670304,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9023027815807432898,9352552652399409082,,93206125755326,YJU,YJU,e9eeb1fdffb30aa3ff2fc51b,,PR2C,104,3908,IDIR
4627503655,7698421352,01-09-2024 00:00:00,Debit Reversal Confirmation,GTI,BOI,RR,01-09-2024 00:00:00,0:0:0,111095021432,159332,9559910761037,7672138931126,,608.25,608.25,0,0,0,0,0,0,0,0,GTI/BOI/Debit Reversal Confirmation/7698421352,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9000677348588058520,9363463637787225611,,93371549012860,BOI,BOI,cbebedf2ecdcccfadaf5836a,,DRC,U010,1732,UMOB
0053614187,0572537677,01-09-2024 00:00:00,Complaint Raise,SBL,BOM,RR,01-09-2024 00:00:00,0:0:0,963940861331,159332,9099713180526,7056437035908,,277.46,277.46,0,0,0,0,0,0,0,0,SBL/BOM/Complaint Raise/0572537677,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9047112135134278590,9382721498416027986,,93298360549244,BOM,BOM,8e8bcf3ff5cfe4caf7aaced3,,PR2C,501,7834,UMOB
9986802415,8057483056,01-09-2024 00:00:00,Online Refund,PNB,GTI,0,01-09-2024 00:00:00,0:0:0,538563066577,159332,9271258359237,7049503563781,,631.00,631.00,0,0,0,0,0,0,0,0,PNB/GTI/Online Refund/8057483056,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9045094687040486504,9378167942251324024,,93850988653860,GTI,GTI,c66cb7860ebf6a8860cc7ce7,,DRC,103,9955,IDIR
7682277922,6757998680,01-09-2024 00:00:00,Chargeback Acceptance,SBL,GTI,R9,01-09-2024 00:00:00,0:0:0,661148482502,159332,9222720160524,7053674419549,,604.19,604.19,0,0,0,0,0,0,0,0,SBL/GTI/Chargeback Acceptance/6757998680,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9055028481848773736,9324923721951596962,,93525927327258,GTI,GTI,a0ac0bbb2ee9d0fd6ddbbdae,,DRC,103,8065,IDIR
4165869247,3776664423,01-09-2024 00:00:00,Credit Adjustment,SBL,IIB,0,01-09-2024 00:00:00,0:0:0,081070463731,159332,9760072055210,7332109195407,,922.71,922.71,0,0,0,0,0,0,0,0,SBL/IIB/Credit Adjustment/3776664423,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9061091813810589806,9331362591556028150,,93928048926257,IIB,IIB,8ebeb7c8a18fa39cada43eee,,PR2C,109,4335,UMOB
1711365416,9606599117,01-09-2024 00:00:00,Chargeback Acceptance,SBL,BOM,RR,01-09-2024 00:00:00,0:0:0,668846144691,159332,9273128251727,7650989551294,,635.55,635.55,0,0,0,0,0,0,0,0,SBL/BOM/Chargeback Acceptance/9606599117,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9028332754148886807,9346446532027641357,,93672255013259,BOM,BOM,214edb6f804fe36ae7ee625a,,PBRB,108,0201,UMOB
5593457363,3753407500,01-09-2024 00:00:00,Chargeback Acceptance,AXB,CBI,R9,01-09-2024 00:00:00,0:0:0,641450112113,159332,9485554371493,7475605899772,,598.85,598.85,0,0,0,0,0,0,0,0,AXB/CBI/Chargeback Acceptance/3753407500,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9017015305819071494,9325224655415485941,,93165125503187,CBI,CBI,aceaacf8fc7f1b68ff0b7351,,PR2C,104,5850,UMOB
5046618620,2750827262,01-09-2024 00:00:00,Differed Re-presentment Raise,APP,YBS,RB,01-09-2024 00:00:00,0:0:0,181694092627,159332,9783657906990,7544565040106,,702.39,702.39,0,0,0,0,0,0,0,0,APP/YBS/Differed Re-presentment Raise/2750827262,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9031114575395297096,9394278750873340967,,93121851917194,YBS,YBS,6aae93fcfb83b863ef9e7764,,RRC,108,8870,UMOB
5889390557,9907346667,01-09-2024 00:00:00,Re-presentment Raise,SBL,FBL,0,01-09-2024 00:00:00,0:0:0,039605742662,159332,9496298104502,7879216212431,,52.06,52.06,0,0,0,0,0,0,0,0,SBL/FBL/Re-presentment Raise/9907346667,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9052302923499900416,9391458336810484294,,93793020798727,FBL,FBL,bc1ca7da86a05a8b474d6fed,,RRC,501,9241,UMOB
4248816834,7188049708,01-09-2024 00:00:00,Debit Reversal Confirmation,IPB,PNB,R9,01-09-2024 00:00:00,0:0:0,767522187863,159332,9460939266672,7766007517936,,656.85,656.85,0,0,0,0,0,0,0,0,IPB/PNB/Debit Reversal Confirmation/7188049708,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9044013144820095191,9371395427823896802,,93215121358924,PNB,PNB,fbd7d1bedad8c655ea6131ab,,PBRB,U008,8127,IDIR
2297109285,1214245210,01-09-2024 00:00:00,Refund Reversal Confirmation,SBL,MBK,R9,01-09-2024 00:00:00,0:0:0,256479930585,159332,9188463025302,7711943138848,,367.13,367.13,0,0,0,0,0,0,0,0,SBL/MBK/Refund Reversal Confirmation/1214245210,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9037605543067925135,9369993559851924500,,93748879866772,MBK,MBK,f7ca62beec86fbf2b754b1e0,,DRC,104,2945,UMOB
2660184750,5507416035,01-09-2024 00:00:00,TCC,FBL,KVB,0,01-09-2024 00:00:00,0:0:0,999484293348,159332,9262113245835,7142964901112,,623.48,623.48,0,0,0,0,0,0,0,0,FBL/KVB/TCC/5507416035,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9024576230762080974,9364712299182509856,,93105033295114,KVB,KVB,4966faffeeeab34b9a30fade,,RRC,102,0104,IDIR
3393068821,1302858321,01-09-2024 00:00:00,Chargeback Acceptance,SBL,APP,RR,01-09-2024 00:00:00,0:0:0,056027332831,159332,9292514446141,7959307052767,,765.99,765.99,0,0,0,0,0,0,0,0,SBL/APP/Chargeback Acceptance/1302858321,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9070258833865338121,9334552851455136044,,93677342882458,APP,APP,fead68e1bf44cdffa3be35ac,,RRC,501,7171,UMOB
7254486027,2128976299,01-09-2024 00:00:00,TCC,SBL,IOB,RR,01-09-2024 00:00:00,0:0:0,496051545850,159332,9587283115692,7619987955398,,716.73,716.73,0,0,0,0,0,0,0,0,SBL/IOB/TCC/2128976299,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9095136099949594811,9396564595742975897,,93665467800897,IOB,IOB,c6bff2e161eafb8be68f6014,,PR2C,501,6280,IDIR
9824729401,3921557372,01-09-2024 00:00:00,Credit Adjustment,SBL,SBI,RR,01-09-2024 00:00:00,0:0:0,147120194257,159332,9630674918315,7836177607148,,79.08,79.08,0,0,0,0,0,0,0,0,SBL/SBI/Credit Adjustment/3921557372,RET,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9021157986235870569,9310508798760110995,,93366418887510,SBI,SBI,af15a1a1f2924eb7a8ba2a21,,TCC,104,1804,IDIR
9675297903,6274018726,01-09-2024 00:00:00,Differed Re-presentment Raise,SBL,BOM,RR,01-09-2024 00:00:00,0:0:0,475367087977,159332,9775896080492,7272248491641,,216.64,216.64,0,0,0,0,0,0,0,0,SBL/BOM/Differed Re-presentment Raise/6274018726,UPI,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9004643704894152932,9370532995674658189,,93137753855102,BOM,BOM,ec7053dcb0f52ac7b377b02f,,TCC,U010,2163,UMOB
3650053611,8513050768,01-09-2024 00:00:00,Response to Complaint,SBL,BDN,RB,01-09-2024 00:00:00,0:0:0,163740175204,159332,9865499365245,7633253153936,,548.73,548.73,0,0,0,0,0,0,0,0,SBL/BDN/Response to Complaint/8513050768,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9084792449027260150,9361129425422940638,,93497965333566,BDN,BDN,fcbad17abfe3cf45d17b7bfa,,TCC,U008,3558,IDIR
6159929999,2764548741,01-09-2024 00:00:00,Differed Chargeback Raise,SBL,IDB,R9,01-09-2024 00:00:00,0:0:0,271541158357,159332,9204800899706,7964628161321,,67.92,67.92,0,0,0,0,0,0,0,0,SBL/IDB/Differed Chargeback Raise/2764548741,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9051597493820378010,9318275057572170132,,93648040294386,IDB,IDB,cda2a9eeee05f90b2a1ef77d,,PBRB,501,0225,IDIR
6283931528,1074604287,01-09-2024 00:00:00,TCC,CNB,IPB,RB,01-09-2024 00:00:00,0:0:0,635895194869,159332,9727324447813,7712644182599,,408.37,408.37,0,0,0,0,0,0,0,0,CNB/IPB/TCC/1074604287,TCC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9039617514430034875,9375341001373672340,,93005590805009,IPB,IPB,3cb5804efedabbfe17bfabcc,,PBRB,104,9825,UMOB
7883361692,0803187973,01-09-2024 00:00:00,Online Refund,SBL,KVB,0,01-09-2024 00:00:00,0:0:0,745915662038,159332,9823417344969,7176084748736,,559.89,559.89,0,0,0,0,0,0,0,0,SBL/KVB/Online Refund/0803187973,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9017741644968571970,9363449545934161880,,93017366560167,KVB,KVB,47df5d270aaddec57cb1bbdf,,TCC,108,9393,IDIR
5237778993,6723195225,01-09-2024 00:00:00,Chargeback Acceptance,SBL,IPB,RB,01-09-2024 00:00:00,0:0:0,124442161908,159332,9783998631275,7674645174321,,531.13,531.13,0,0,0,0,0,0,0,0,SBL/IPB/Chargeback Acceptance/6723195225,Credit Adjustment,DRC_20240402_83.CSV,0,,0,,,,,,U2,COLLECT,9014811103714797864,9328607791338595277,,93921521501611,IPB,IPB,5e7a1ad0f0a2bfcd0cb6af4e,,TCC,501,1072,UMOB
9119657058,9861618290,01-09-2024 00:00:00,RET,SBL,HDF,0,01-09-2024 00:00:00,0:0:0,149806603220,159332,9092824713294,7941353966447,,230.43,230.43,0,0,0,0,0,0,0,0,SBL/HDF/RET/9861618290,DRC,DRC_20240402_83.CSV,0,,0,,,,,,U2,PAY,9048184965648571655,9328603533658815597,,93668611929367,HDF,HDF,e16e4ecdccb2afcc3ef653a1,,PR2C,102,9703,UMOB
