NPCI_TXN_TYPE,NPCI_STATUS,TXNID,RRN,NPCI_CODE,DATE,TIME,AMOUNT,A,B,C,D,PSP,E,PAYER_VPA,F,MCC,PAYEE_VPA,G,H,I,J,K,L,M,N
TX,U2,8e8bcf3ff5cfe4caf7aaced3,030111710080,RB,090124,161923,27746,,1,1,0,HDF,0,Mckenna67@oksbi,KVB,5411,finopay.organic@timecosmos,SMB,SBM1049343,1,46138146258,BDN,IDB3311990,2,43299243512
TX,U2,1037367949dc1da2ff7ce19d,478726215423,Z9,090124,144525,88762,,1,1,0,AXB,0,Marcos28@rapl,FBL,5814,razorpay.sushi@timecosmos,SMB,SBM7723719,1,93344805838,IIB,BOB4590744,2,94940217833
TX,U2,c66cb7860ebf6a8860cc7ce7,789360054430,RB,090124,033315,63100,,1,1,0,SBI,0,Ian_Murphy@icici,FIB,4722,tripay.tour@timecosmos,SMB,SBM1810406,1,70402609527,FBL,FBL5355376,2,00670478459
TX,U2,a0ac0bbb2ee9d0fd6ddbbdae,180278865780,0,090124,170331,60419,,1,1,0,CBI,0,Barton.Medhurst73@timecosmos,UCO,4722,tripay.expedition@timecosmos,SMB,SBM3139252,1,37208436761,APP,BOM9314377,2,62461287026
TX,U2,6e5ebbec5eb6a38ade2ec5cd,128472802459,00,090124,030442,90861,,1,1,0,IIB,0,Blair_Jacobi66@ybl,KTP,4722,tripay.escape@timecosmos,SMB,SBM6841234,1,66989755954,BOM,APP2089086,2,43206236475
TX,U2,84ffef4b7fafae4b0a857b0d,852608115939,Z7,090124,151302,57354,,1,1,0,BOI,0,Araceli.Nicolas77@fkaxis,YES,4722,tripay.escape@timecosmos,SMB,SBM8436997,1,47633644880,YOM,FIB6148853,2,56059173678
TX,U2,adc8ca48c6ea337cba7edfbe,454146109394,Z7,090124,065828,82436,,1,1,0,IIB,0,Manley_Veum@apl,PNB,4722,tripay.adventure@timecosmos,SMB,SBM4399828,1,96746490619,BDN,ARL6635161,2,70718010166
TX,U2,fceeaf648760a9d86a04bac1,135173776090,Z9,090124,033247,9338,,1,1,0,CBI,0,Nigel44@icici,ICI,4722,tripay.wander@timecosmos,SMB,SBM4426721,1,16043902830,IPB,PNB1356285,2,40678658077
TX,U2,c9da39a72ace0b0ed5f04d48,975293824607,Z7,090124,200938,22121,,1,1,0,PNB,0,Reyes_Connelly90@rapl,BDN,5816,airpay.car@timecosmos,SMB,SBM2651560,1,25875910994,SBI,APP3819517,2,12339277980
TX,U2,9f4ce06fcc0b593fa0fac4bd,045015172797,Z9,090124,020251,75497,,1,1,0,FBL,0,Lacey.Macejkovic@yapl,SIB,5816,airpay.car@timecosmos,SMB,SBM4732352,1,19624028891,PNB,KMB8259626,2,93203866742
TX,U2,8ebeb7c8a18fa39cada43eee,702698054275,RB,090124,191140,92271,,1,1,0,YOM,0,Haskell48@timecosmos,UOB,5816,airpay.submarine@timecosmos,SMB,SBM3597385,1,68215244465,BDN,INB7735933,2,48237353126
TX,U2,0be924fbb1ff21dc2bf208b7,696467846425,Z9,090124,113529,82798,,1,1,0,YOM,0,Chloe_Romaguera@rapl,GTI,4722,tripay.destinations@timecosmos,SMB,SBM9576063,1,28107685799,BOB,IPB0895372,2,28843403714
TX,U2,214edb6f804fe36ae7ee625a,387431773822,RB,090124,220952,63555,,1,1,0,PNB,0,Stewart_Davis@paytm,APP,4722,tripay.wander@timecosmos,SMB,SBM0612709,1,17221499819,UCO,MBK6154874,2,50774454277
TX,U2,61edcef438da958a4abaf59a,014317984064,Z9,090124,152611,36831,,1,1,0,CBI,0,Doris.Cormier39@okicici,APP,4814,jiopay.mobile@timecosmos,SMB,SBM5146869,1,49528572848,IDB,HDF8588764,2,36732968563
TX,U2,cb91510dfceb5fccfac6cf6e,352645556887,Z9,090124,192537,92060,,1,1,0,FIB,0,Chaz.Jenkins55@okaxis,HDF,5816,airpay.robot@timecosmos,SMB,SBM7111810,1,15546085580,IDB,FBL6914296,2,78629220857
TX,U2,aceaacf8fc7f1b68ff0b7351,283378357325,RB,090124,074908,59885,,1,1,0,YOM,0,Ubaldo.Streich@icici,YBS,4722,tripay.tour@timecosmos,SMB,SBM0506251,1,35731197622,BDN,AXB9864171,2,93273307310
TX,U2,d4da6c2bb0d11716fd7a7e4b,983098495227,00,090124,234008,29194,,1,1,0,IPB,0,Lilla.Gerhold@axisb,AXB,4814,jiopay.broadband@timecosmos,SMB,SBM8445463,1,09803925356,IPB,SBI7734529,2,01085078099
TX,U2,eaae8f67e6ff59e2318a21fe,536863115382,Z9,090124,010554,47297,,1,1,0,BOM,0,Thea_Kozey@yesg,AXB,4814,jiopay.cable@timecosmos,SMB,SBM2228598,1,24874464602,INB,YBS1882849,2,22872490126
TX,U2,ebe79becc4169ae7a3ca2d3b,833307274734,00,090124,164519,6794,,1,1,0,KVB,0,Ansley_Pagac77@ybl,MBK,5411,finopay.organic@timecosmos,SMB,SBM1058073,1,92661644553,IPB,UCO0262876,2,64401451339
TX,U2,ff3dfe8489c5dfaa4c3ea4b3,422257469878,Z7,090124,053124,54649,,1,1,0,KTP,0,Dallin60@timecosmos,CNB,4814,jiopay.fiber@timecosmos,SMB,SBM2193066,1,95448054159,YBS,ARL7073026,2,28098875163
TX,U2,6aae93fcfb83b863ef9e7764,418633073648,RB,090124,140848,70239,,1,1,0,CBI,0,Kenyatta_Quigley@yapl,BOI,5411,finopay.timecosmosrite@timecosmos,SMB,SBM8333299,1,08456045068,PNB,SBI1154817,2,35354687102
TX,U2,e4ef9629e6902ff2bf5e8dea,438980422159,Z7,090124,065838,65724,,1,1,0,KVB,0,Dan91@okicici,PNB,5411,finopay.town@timecosmos,SMB,SBM9125736,1,96446091497,SBI,PNB1450618,2,46787298612
TX,U2,bc1ca7da86a05a8b474d6fed,622319373276,RB,090124,023557,5206,,1,1,0,INB,0,Adan_Walsh14@ybl,AXB,5814,razorpay.pasta@timecosmos,SMB,SBM5161752,1,30999351612,YES,BOM4256264,2,27065119845
TX,U2,fbd7d1bedad8c655ea6131ab,675863856063,0,090124,185233,65685,,1,1,0,UCO,0,Gayle32@oksbi,UCO,5411,finopay.dailygrocer@timecosmos,SMB,SBM2245688,1,98960005010,FIB,HDF0623067,2,92201483694
TX,U2,f7ca62beec86fbf2b754b1e0,289090721639,0,090124,193910,36713,,1,1,0,UCO,0,Daisha_Crooks@icici,CNB,4814,jiopay.wireless@timecosmos,SMB,SBM2208599,1,02746967660,IDB,HDF2679179,2,72322173745
TX,U2,4966faffeeeab34b9a30fade,665754104142,0,090124,122118,62348,,1,1,0,HDF,0,Johnpaul.Bauch56@paytm,CNB,5816,airpay.car@timecosmos,SMB,SBM7020582,1,85006510820,CNB,BOM9239343,2,82233756255
TX,U2,fead68e1bf44cdffa3be35ac,006248598524,RB,090124,125913,76599,,1,1,0,IDB,0,Judy.Muller@axl,UOB,4814,jiopay.mobile@timecosmos,SMB,SBM0368267,1,54791804849,KVB,KVB9555985,2,30325924815
TX,U2,c6bff2e161eafb8be68f6014,610879935952,RB,090124,232708,71673,,1,1,0,KVB,0,Emmalee_Hahn@ybl,IOB,5411,finopay.bulkstore@timecosmos,SMB,SBM0689669,1,92707968947,KVB,IPB8040305,2,63542745462
TX,U2,af15a1a1f2924eb7a8ba2a21,260290648909,0,090124,013237,7908,,1,1,0,FIB,0,Natasha.Monahan@rapl,YOM,4814,jiopay.internet@timecosmos,SMB,SBM2283411,1,39757587936,BOI,YBS4702376,2,91247627441
TX,U2,4b296a6d2aa1bb3b3ae7cc72,926341278913,Z9,090124,104924,98083,,1,1,0,YES,0,Sigurd_Wehner93@abfspay,BDN,5816,airpay.scooter@timecosmos,SMB,SBM0257064,1,99673709847,GTI,YBS6084916,2,56021323260
TX,U2,ec7053dcb0f52ac7b377b02f,807072429452,RB,090124,223111,21664,,1,1,0,BOI,0,Karen.Jacobson@icici,HDF,5411,finopay.marketplace@timecosmos,SMB,SBM7187543,1,70473205801,ICI,YES4683207,2,92460865254
TX,U2,4ef3b7ffede79db022b1199c,691606960391,00,090124,163026,24816,,1,1,0,SBI,0,Edwina.Pollich11@yapl,YJU,5816,airpay.bike@timecosmos,SMB,SBM6084490,1,37189154494,YES,HDF2430999,2,19458175551
TX,U2,fcbad17abfe3cf45d17b7bfa,122750237856,0,090124,132914,54873,,1,1,0,SIB,0,Daija3@rapl,GTI,5814,razorpay.sushi@timecosmos,SMB,SBM6800377,1,35594878631,PNB,SBI0351928,2,81641935904
TX,U2,6d0c11a7a77bf79e73ff1cfd,703895447234,00,090124,200451,8766,,1,1,0,BOM,0,Khalil62@ybl,KVB,5411,finopay.timecosmosrite@timecosmos,SMB,SBM8703156,1,19251876241,IOB,APP8596101,2,48701838893
TX,U2,dc2de87f9ceaf9cdda18befe,041657442933,00,090124,022733,8150,,1,1,0,KMB,0,Sam_Towne@icici,INB,5816,airpay.helmet@timecosmos,SMB,SBM3472372,1,74835293015,BOB,MBK2623753,2,89032704759
TX,U2,f66fc0eebbf31e369deba80a,760278276521,Z7,090124,020730,43168,,1,1,0,IOB,0,Emmet.Schumm71@paytm,IDB,4722,tripay.tour@timecosmos,SMB,SBM4224998,1,48452274159,YJU,GTI2559918,2,24129777506
TX,U2,cda2a9eeee05f90b2a1ef77d,425051545644,0,090124,185517,6792,,1,1,0,IDC,0,Sherman84@axisb,IIB,5411,finopay.dailygrocer@timecosmos,SMB,SBM4897730,1,61282307566,GTI,AXB0681191,2,99120233575
TX,U2,3cb5804efedabbfe17bfabcc,570409889149,0,090124,163234,40837,,1,1,0,KMB,0,Brianne_Jast-Witting@axl,INB,5814,razorpay.dessert@timecosmos,SMB,SBM8916793,1,57073960209,AXB,YBS1390762,2,82181103835
TX,U2,aa05f09c837caf49aeabca7c,474765039020,00,090124,095810,84023,,1,1,0,UOB,0,Neal_Littel75@yesg,YJU,5814,razorpay.pizza@timecosmos,SMB,SBM4401525,1,27311485002,IIB,BOB9725369,2,99723071634
TX,U2,6bedf506ec3d7ac92a620c1c,219145714542,Z7,090124,045326,92596,,1,1,0,BOM,0,Mauricio_DAmore47@yesg,KVB,5814,razorpay.sushi@timecosmos,SMB,SBM9154300,1,22343858445,MBK,APP8651865,2,94280143424
TX,U2,47df5d270aaddec57cb1bbdf,542808916133,0,090124,215653,55989,,1,1,0,BOM,0,Bertrand.Schmidt@rapl,FIB,4722,tripay.escape@timecosmos,SMB,SBM1125468,1,56101555308,BOB,IOB6989281,2,85216443840
TX,U2,c406aecaa42da846adae8afd,305624065745,Z9,090124,204235,83684,,1,1,0,PNB,0,Rosanna_Watsica@icici,BOB,4722,tripay.tour@timecosmos,SMB,SBM9553026,1,49957742179,IIB,IDB2729668,2,95007717956
TX,U2,5e7a1ad0f0a2bfcd0cb6af4e,558084247411,0,090124,005457,53113,,1,1,0,GTI,0,Syble.Harris@okicici,BOM,5411,finopay.greenbasket@timecosmos,SMB,SBM9387044,1,02005182068,IIB,AXB4497690,2,20809109926
TX,U2,e16e4ecdccb2afcc3ef653a1,663129720319,0,090124,102952,23043,,1,1,0,BOB,0,Jacklyn.Hand@paytm,IOB,5411,finopay.town@timecosmos,SMB,SBM9074010,1,42946787545,YBS,IOB2442313,2,78624169058
TX,U2,bec774ef77eafc7cb71c7ec7,782686881465,Z7,090124,192339,38312,,1,1,0,BDN,0,Madeline30@ybl,CNB,5816,airpay.truck@timecosmos,SMB,SBM8067146,1,05308654928,CBI,ARL8238855,2,87110137292
TX,U2,ec14fc64ecc938d52e18ffbc,186862164274,00,090124,033316,81079,,1,1,0,AXB,0,Brandy63@rapl,APP,4814,jiopay.data@timecosmos,SMB,SBM8761042,1,91836479494,PNB,IPB2314826,2,86420856234
TX,U2,39c0d3afc5e469ae93bbd1b5,392866875766,RB,090124,155013,54054,,1,1,0,SIB,0,Ebony_Barrows@yapl,YOM,5411,finopay.foodland@timecosmos,SMB,SBM6820689,1,85000548259,SBI,UCO2279226,2,72615115745
TX,U2,c052a3449fe2cdff9ee3960c,229687038206,Z7,090124,220912,69428,,1,1,0,MBK,0,Colby75@ybl,BOM,5814,razorpay.soup@timecosmos,SMB,SBM5867742,1,46324368179,UOB,ARL4953582,2,99356395174
TX,U2,2c1e9f7f27dc1d7b7fdedbc9,673085785521,Z9,090124,174202,66159,,1,1,0,BOI,0,Carli49@axisb,KMB,5816,airpay.bike@timecosmos,SMB,SBM1673733,1,68300395580,SBI,FIB4579011,2,89586336555
TX,U2,c0992d8a9fa24bdaaf7b3a4a,776265212752,00,090124,225814,72021,,1,1,0,CNB,0,Kaycee.Mayert15@axl,ARL,5814,razorpay.pasta@timecosmos,SMB,SBM8328293,1,77320376981,FBL,BOB7679401,2,06197413632
TX,U2,1bba5dd01f4e03b0b1dbc3ae,889087841791,Z9,090124,085504,61986,,1,1,0,CNB,0,Christop17@axisb,CBI,4814,jiopay.broadband@timecosmos,SMB,SBM1633864,1,97818916632,BOM,YJU2913796,2,10947003860
TX,U2,411c5b23ea9bcc8c8fab8fcc,608149943752,00,090124,155403,21657,,1,1,0,BOM,0,Kylie_Keeling2@rapl,BOM,5411,finopay.organic@timecosmos,SMB,SBM8981087,1,91797356708,PNB,FBL9521511,2,30418324239
TX,U2,ecca9f65aadcc0bc03a5f9fc,514438059501,RB,090124,105359,75822,,1,1,0,ARL,0,Rickie59@yapl,INB,5411,finopay.corner@timecosmos,SMB,SBM6108427,1,55858648278,FIB,ARL5650392,2,81453214715
TX,U2,4f5f4cdad242c424d70dc0b3,990262467660,RB,090124,143121,87394,,1,1,0,GTI,0,Melba_Koch@ybl,IOB,5411,finopay.town@timecosmos,SMB,SBM2475674,1,26451820250,YOM,GTI1811721,2,24456070785
TX,U2,8dfecf8babd2578cbee265fe,288967447842,Z7,090124,094840,57945,,1,1,0,YJU,0,Wilfred.Waters@fkaxis,IPB,4814,jiopay.mobile@timecosmos,SMB,SBM1768529,1,41436255751,SBI,SIB0764294,2,62095192818
TX,U2,72c1ebb24efd3d9b1bbe39aa,682981726265,RB,090124,005120,49655,,1,1,0,UOB,0,Jayden.Torp66@yesg,CNB,5814,razorpay.pizza@timecosmos,SMB,SBM1191481,1,97143091770,BOI,UOB8394243,2,67155516354
TX,U2,fabdda5c89d58dcbf2aec817,432274985189,Z7,090124,234030,9466,,1,1,0,APP,0,Richmond_Bradtke45@icici,IDB,4814,jiopay.mobile@timecosmos,SMB,SBM3034951,1,83367208867,YBS,AXB2912796,2,99052528538
TX,U2,3a4ca50d56fefcadbceca28c,709681435787,00,090124,193855,41797,,1,1,0,UOB,0,Kailey.Gislason@idfcbank,KMB,5814,razorpay.pizza@timecosmos,SMB,SBM7763288,1,25826021783,BOI,ARL8904184,2,99038764928
TX,U2,842fbcdd05705ccd6743b6ba,429732068294,0,090124,235523,92718,,1,1,0,IDC,0,Mylene.Schumm29@ybl,APP,4722,tripay.vacation@timecosmos,SMB,SBM2493762,1,34127201825,UCO,INB5849803,2,82028661311
TX,U2,be30cb8aeeebbff7addd6edf,319726226152,Z7,090124,135443,15681,,1,1,0,BOI,0,Adrian85@ybl,CBI,4722,tripay.getaway@timecosmos,SMB,SBM6676302,1,66107985092,BOM,KTP8982454,2,04311092398
TX,U2,dcd3e142f85b8a28ca9eb153,468409856356,RB,090124,040515,47,,1,1,0,BOI,0,Rolando.Welch23@axisb,MBK,4722,tripay.globetrot@timecosmos,SMB,SBM3755745,1,42320303853,AXB,APP2807956,2,60208151815
TX,U2,95e9be1aaff0c6cdaaea57e4,779834582773,Z9,090124,074044,39396,,1,1,0,YOM,0,Javonte69@timecosmos,BOB,5814,razorpay.sushi@timecosmos,SMB,SBM3918637,1,54206115164,YBS,SIB6649272,2,07746911445
TX,U2,7a9f979eae51bb2eda2ddec0,974339279178,00,090124,083544,66840,,1,1,0,YOM,0,Lucas97@idfcbank,KVB,4722,tripay.globetrot@timecosmos,SMB,SBM8812027,1,48093523825,BOI,FBL8331660,2,34617026764
TX,U2,cf08d5f8e509d6c79d326fd4,030256786659,00,090124,170349,40450,,1,1,0,YOM,0,Karolann_Wilderman@idfcbank,YOM,5816,airpay.drone@timecosmos,SMB,SBM7342029,1,19427623566,IOB,INB2157937,2,76844339612
TX,U2,bfc7c783cdcb6f5cf3bdc4f2,274478440425,Z9,090124,145415,94753,,1,1,0,CBI,0,Neal_Williamson@ybl,GTI,4814,jiopay.wireless@timecosmos,SMB,SBM7847028,1,22968382940,KTP,ARL2494238,2,82213441895
TX,U2,ce8caa0fbfcbaba9bc652c71,618032811157,0,090124,113059,98054,,1,1,0,FIB,0,Asha_Hansen@okicici,ICI,5816,airpay.submarine@timecosmos,SMB,SBM0783921,1,79890736435,KVB,KVB6582357,2,54221219094
TX,U2,f78a9cffd13ea0af72a9b26a,133972813130,0,090124,181417,12562,,1,1,0,PNB,0,Dannie_Huels12@fkaxis,FBL,5816,airpay.truck@timecosmos,SMB,SBM1467421,1,19822282116,BOI,IDC8414149,2,86862678733
TX,U2,e5e26e9b28e18ec29afef8f2,793705364441,00,090124,210601,71417,,1,1,0,BDN,0,Augusta4@ybl,KVB,5816,airpay.robot@timecosmos,SMB,SBM1229512,1,28401592641,IDC,YJU5444923,2,55844576425
TX,U2,a28c1f4a37eeee574c45df1d,084397132081,00,090124,013828,13091,,1,1,0,BDN,0,Meagan_Auer73@rapl,UCO,5814,razorpay.pizza@timecosmos,SMB,SBM1846023,1,97330110386,INB,BOI1926119,2,54944049453
TX,U2,4f7cea91ae5d5de5bfdeafbd,125537773113,RB,090124,142206,84098,,1,1,0,FBL,0,Bernice_Windler@icici,IOB,4814,jiopay.cable@timecosmos,SMB,SBM7868322,1,44133269444,BOI,GTI2796979,2,45127983248
TX,U2,d6f0aafc0b9704beec6d5ee2,328863100372,00,090124,215108,53217,,1,1,0,IOB,0,Genesis_Batz@abfspay,CNB,5411,finopay.marketplace@timecosmos,SMB,SBM6115214,1,03272346671,IDC,CBI2108216,2,81595443823
TX,U2,4febc64a78cfc2bbedc1d358,783741948857,0,090124,105505,80700,,1,1,0,YES,0,Marta_Lowe@abfspay,IDB,4814,jiopay.data@timecosmos,SMB,SBM4503411,1,57270295108,APP,ICI5753550,2,84938185428
TX,U2,6a1e40cf8fc37cc740ffd980,858867422751,RB,090124,080050,66462,,1,1,0,CNB,0,Burdette.Dibbert10@rapl,BOM,4722,tripay.explore@timecosmos,SMB,SBM1100166,1,12977119562,IPB,IPB4421092,2,99115675891
TX,U2,bca138afdcc9208d9bc2f9df,421135173176,0,090124,235858,40843,,1,1,0,PNB,0,Boyd49@axisb,BOI,4814,jiopay.broadband@timecosmos,SMB,SBM7945967,1,28034040296,INB,IDB9729184,2,03260192833
TX,U2,ccfc4acefc07efdfa64d1579,785742603311,Z7,090124,052309,50421,,1,1,0,BOM,0,Terence_Frami50@rapl,GTI,4722,tripay.tour@timecosmos,SMB,SBM8901419,1,86464782486,UCO,KVB2912402,2,20874830162
TX,U2,368afe58e8dda73ad63f2eb2,400627325139,Z9,090124,063712,10327,,1,1,0,YOM,0,Demetris_Hane85@okicici,KVB,5816,airpay.submarine@timecosmos,SMB,SBM2007454,1,32388491898,YBS,MBK6405622,2,68089669101
TX,U2,f874ccf6e0baf14e0ceb4f4f,301443699653,Z9,090124,152530,46518,,1,1,0,APP,0,Augustus.Wilderman@abfspay,KVB,5411,finopay.town@timecosmos,SMB,SBM9473707,1,74602691800,HDF,YBS9294866,2,06096357796
TX,U2,39fcb51c8fb4e0506aa4da15,925598352945,00,090124,090337,44613,,1,1,0,BOI,0,Xzavier.Altenwerth62@axl,UCO,5411,finopay.foodland@timecosmos,SMB,SBM0452870,1,50247545351,BOB,ARL2145739,2,88207893435
TX,U2,286de7895aff9dda07dfee86,373147267228,RB,090124,030428,98965,,1,1,0,IOB,0,Herman_Hammes@timecosmos,APP,5411,finopay.organic@timecosmos,SMB,SBM2097157,1,99253504175,FBL,IDB7919298,2,42559269589
TX,U2,fb7fbacab8ef5c6fad46c1e7,375436135189,RB,090124,094213,53629,,1,1,0,ICI,0,Elisabeth51@okicici,YBS,5814,razorpay.steak@timecosmos,SMB,SBM1307650,1,62331612401,AXB,GTI3793319,2,09089968425
TX,U2,b45fc40baffebbe0da6fdfbc,763724117636,RB,090124,000558,30028,,1,1,0,YBS,0,Cleora_Lind@oksbi,CNB,5411,finopay.foodland@timecosmos,SMB,SBM0778534,1,89346978274,IPB,YBS4002187,2,16062996833
TX,U2,f2fccb1d4bebbc59c2ffa3a5,853204331208,Z7,090124,053153,75762,,1,1,0,KTP,0,Mikayla36@oksbi,GTI,5411,finopay.corner@timecosmos,SMB,SBM2642681,1,05806109233,IDB,FIB0201630,2,23776253195
TX,U2,5a2636eb675ad4a6afa1c1a2,494606364206,Z9,090124,005358,36098,,1,1,0,ARL,0,Elnora_Rodriguez@apl,HDF,4814,jiopay.internet@timecosmos,SMB,SBM0919579,1,21315169614,YJU,MBK1985853,2,10185859102
TX,U2,acc1ffd7d5e1ffebcc7bfcea,255758786706,RB,090124,020048,36220,,1,1,0,UOB,0,Tessie.Hoeger90@axisb,CNB,5816,airpay.car@timecosmos,SMB,SBM0738185,1,17060099176,SIB,BOI8867540,2,77373576284
TX,U2,f2c1be555d5afde3dd33cdcb,532343491623,00,090124,175632,38985,,1,1,0,YBS,0,Emmett24@abfspay,YBS,4814,jiopay.data@timecosmos,SMB,SBM7891669,1,95407646592,INB,KTP0824944,2,87998886077
TX,U2,a09c41b4372ae9df7eef7c11,171636156707,0,090124,191913,68488,,1,1,0,KTP,0,Adela.Wolff@okhdfcbank,MBK,5816,airpay.submarine@timecosmos,SMB,SBM7829568,1,88405215406,YOM,YBS3206887,2,37699700181
TX,U2,b77e949dadb47b2f6b6eb631,553747889225,Z7,090124,080902,12853,,1,1,0,BDN,0,Jessica_Mitchell46@yesg,FBL,5816,airpay.truck@timecosmos,SMB,SBM8102347,1,66980503926,YES,CNB3939196,2,91402650836
TX,U2,42da5fa29b6dae7c3ed521eb,602807501765,0,090124,140955,70234,,1,1,0,ICI,0,Barrett.Zulauf@apl,BOI,5411,finopay.corner@timecosmos,SMB,SBM3397077,1,14463906767,INB,PNB8199528,2,89423772300
TX,U2,08d54de5e142d9c0da9eb89d,177082924576,Z9,090124,011158,41576,,1,1,0,FBL,0,Elliott_Ziemann47@yesg,CBI,4722,tripay.expedition@timecosmos,SMB,SBM2539160,1,77345716617,YBS,BOM3930674,2,08272065770
TX,U2,dca8a8bf391d450cac0a9cdd,931034338262,Z9,090124,203314,30411,,1,1,0,BOI,0,Nigel.McCullough@timecosmos,YJU,4814,jiopay.cable@timecosmos,SMB,SBM0161917,1,71488710062,ARL,KTP7058891,2,25460058163
TX,U2,be98bd9dea3eab01f1d0dbbc,493973705493,00,090124,053507,29091,,1,1,0,CNB,0,Barney_Hilll81@abfspay,HDF,5411,finopay.greenbasket@timecosmos,SMB,SBM2907701,1,21338154969,FIB,FBL5527884,2,06780000209
TX,U2,c255afd1ad8f687d421da3be,676780185780,Z7,090124,071232,25336,,1,1,0,KMB,0,Barbara_Thiel90@oksbi,BOM,5814,razorpay.pasta@timecosmos,SMB,SBM8028631,1,83889086718,YES,BOI4285317,2,13831863706
TX,U2,1b2d8f5d6fbf2e1278cf8af5,546819993968,0,090124,002003,31998,,1,1,0,GTI,0,Donavon_Fay75@ybl,HDF,5814,razorpay.burger@timecosmos,SMB,SBM9027766,1,16306717436,BOM,IOB3885385,2,23571573386
TX,U2,e6bb9bbedb45e2c2151edee8,730991026624,Z7,090124,201225,83249,,1,1,0,IPB,0,King.Wuckert@icici,CNB,5816,airpay.scooter@timecosmos,SMB,SBM3788118,1,74000087468,YBS,KMB9182151,2,00498538090
TX,U2,7ec0f4c64b94ebe53447d48b,479246298202,Z7,090124,064419,96341,,1,1,0,MBK,0,Ebba_Franey@axl,KMB,5411,finopay.greenbasket@timecosmos,SMB,SBM3988497,1,43780244761,CBI,YJU3505519,2,01197180475
TX,U2,443ca6e6547dbe5acddc23d4,269038538247,Z9,090124,220147,33503,,1,1,0,IOB,0,Octavia.Kessler56@ybl,KMB,5411,finopay.corner@timecosmos,SMB,SBM3724766,1,70904698480,YOM,GTI6006456,2,46055810770
TX,U2,a6ac4fc3b42c2cefaefce1ab,817948587741,RB,090124,061657,73649,,1,1,0,BOM,0,Lily.Hyatt67@fkaxis,IDC,4722,tripay.tour@timecosmos,SMB,SBM3266837,1,98632270810,YOM,BOM4675461,2,99335197744
TX,U2,4ab8faaa75bacabda0de96cc,669231694429,Z7,090124,125433,55099,,1,1,0,BOM,0,Ezekiel.Langosh34@yesg,BOM,5816,airpay.drone@timecosmos,SMB,SBM5021057,1,08512534099,YBS,ARL9126738,2,48328522133
TX,U2,01bfcf50a3ff82bde0d9a74a,382917986654,RB,090124,100125,11310,,1,1,0,IOB,0,Alexis.Friesen10@fkaxis,KMB,4814,jiopay.voip@timecosmos,SMB,SBM3891897,1,23046065124,CNB,MBK6979879,2,91400807073
TX,U2,5cffccb68ffdb03f3eb7b6ff,817106276262,Z7,090124,054702,11858,,1,1,0,BOI,0,Abel56@abfspay,ARL,5816,airpay.scooter@timecosmos,SMB,SBM2343118,1,63780549955,KMB,YJU0248903,2,29266459684
TX,U2,73b93238eea24c0e74b21098,430216998836,Z7,090124,051028,34852,,1,1,0,BOI,0,Dena.Schulist@timecosmos,YJU,5411,finopay.foodland@timecosmos,SMB,SBM0875109,1,79609044257,GTI,BOM9676640,2,08722942596
TX,U2,d53edab0becebfcd6ce66eba,679440353924,00,090124,023348,30754,,1,1,0,CNB,0,Eldora.Gleason@oksbi,KMB,4722,tripay.globetrot@timecosmos,SMB,SBM0552748,1,95795369368,BOB,IDC4893784,2,34012535724
TX,U2,63b70ae13eacb5a58546b222,464869483126,Z7,090124,081024,6589,,1,1,0,IOB,0,Laurianne54@rapl,YOM,5816,airpay.airplane@timecosmos,SMB,SBM9245281,1,52650824923,BOM,SIB0379468,2,32605256007
TX,U2,6c7e2caeafcfde84e0ad43b3,252055952592,00,090124,053519,95621,,1,1,0,IDB,0,Ruby.Effertz@okicici,CNB,4814,jiopay.voip@timecosmos,SMB,SBM5573832,1,61701727849,SIB,INB2817088,2,31354850207
TX,U2,bbd06dbc3a4cd8f17fa5eaaa,001158204857,Z7,090124,193630,66739,,1,1,0,ARL,0,Eli.Dooley@icici,IIB,5816,airpay.bike@timecosmos,SMB,SBM5278347,1,15069151920,ICI,AXB3939926,2,15843114500
TX,U2,0cdc8d2701e5c4f9bd7d3b0b,918399786175,0,090124,104608,4376,,1,1,0,SIB,0,Gregory20@okhdfcbank,IDB,5411,finopay.corner@timecosmos,SMB,SBM8641124,1,26354131004,KTP,BOI6617029,2,79530439527
TX,U2,2a4474d913d2bff31b911de0,355330560175,00,090124,200900,11478,,1,1,0,CBI,0,Tess.Sanford@apl,YBS,5814,razorpay.dessert@timecosmos,SMB,SBM0292722,1,67486157903,SIB,IDB0443066,2,45669234555
TX,U2,f35e9039be2d4db81ccf0d6c,603337821846,Z7,090124,032656,18911,,1,1,0,ARL,0,Rubye_Hoppe58@okaxis,SIB,5814,razorpay.salad@timecosmos,SMB,SBM3795049,1,88219746215,YOM,KMB5707009,2,99779985102
TX,U2,3c5eb4cbbe139b5dcc2deeef,894488113547,RB,090124,185036,83525,,1,1,0,IIB,0,Melany.Mayert99@apl,BOM,4814,jiopay.mobile@timecosmos,SMB,SBM6193188,1,63688796561,FBL,BOB3558942,2,68218354630
TX,U2,cdf18cdcded4a1b8cf601e4c,509881485238,0,090124,002438,40529,,1,1,0,YJU,0,Emie_Hegmann@apl,IIB,4814,jiopay.data@timecosmos,SMB,SBM3281114,1,63442079259,IOB,UOB1522921,2,67105819921
